date,HLY_TEMP_NORMAL_LA,HLY_TEMP_10PCTL_LA,HLY_TEMP_90PCTL_LA,HLY_DEWP_NORMAL_LA,HLY_DEWP_10PCTL_LA,HLY_DEWP_90PCTL_LA,HLY_PRES_NORMAL_LA,HLY_PRES_10PCTL_LA,HLY_PRES_90PCTL_LA,HLY_CLDH_NORMAL_LA,HLY_HTDH_NORMAL_LA,HLY_CLOD_PCTCLR_LA,HLY_CLOD_PCTFEW_LA,HLY_CLOD_PCTSCT_LA,HLY_CLOD_PCTBKN_LA,HLY_CLOD_PCTOVC_LA,HLY_HIDX_NORMAL_LA,HLY_WCHL_NORMAL_LA,HLY_WIND_AVGSPD_LA,HLY_WIND_PCTCLM_LA,HLY_WIND_VCTDIR_LA,HLY_WIND_VCTSPD_LA,HLY_WIND_1STDIR_LA,HLY_WIND_1STPCT_LA,HLY_WIND_2NDDIR_LA,HLY_WIND_2NDPCT_LA
04-16T04:00:00,55.6,51.1,60.1,48.5,39.9,55.0,1015.0,1011.6,1018.5,0.0,9.5,29.4,21.4,12.9,14.0,22.3,55.6,55.4,4.3,22.7,75.0,0.9,3.0,29.3,2.0,12.6
04-16T05:00:00,55.3,51.1,60.1,48.1,39.0,55.0,1015.2,1011.9,1018.7,0.0,9.7,22.6,24.8,16.8,15.3,20.6,55.3,55.1,4.6,20.9,67.0,1.4,3.0,28.9,2.0,16.3
04-16T06:00:00,55.9,51.1,60.1,48.1,37.9,55.0,1015.6,1012.4,1018.9,0.1,9.1,16.3,21.5,21.2,20.2,20.7,55.9,55.7,4.9,16.7,74.0,1.5,3.0,35.7,7.0,9.5
04-16T07:00:00,58.2,54.0,63.0,48.7,39.0,55.9,1016.1,1012.8,1019.4,0.2,7.0,16.0,22.6,20.1,20.6,20.8,58.2,58.2,5.1,18.7,85.0,1.8,3.0,35.2,7.0,10.7
04-16T08:00:00,61.0,55.9,66.9,48.4,39.0,55.9,1016.3,1012.9,1019.8,0.7,4.7,17.0,23.2,18.3,22.1,19.3,61.0,61.0,5.4,15.3,120.0,1.2,3.0,25.6,4.0,17.6
04-16T09:00:00,63.5,57.0,71.1,47.9,37.0,55.9,1016.5,1013.1,1019.8,1.6,3.1,20.1,18.9,22.8,21.3,16.9,63.5,63.5,5.8,14.9,224.0,1.5,7.0,21.8,4.0,16.7
04-16T10:00:00,65.0,59.0,73.0,48.2,37.9,55.9,1016.6,1013.2,1020.0,2.3,2.2,17.8,22.6,21.7,21.9,16.0,65.0,65.0,8.2,8.3,248.0,5.6,7.0,41.0,6.0,26.9
04-16T11:00:00,65.4,60.1,73.0,49.6,41.0,55.9,1016.5,1013.1,1019.9,2.3,1.8,20.7,26.5,22.6,18.0,12.2,65.4,65.4,10.7,1.3,250.0,9.3,7.0,54.0,6.0,34.8
04-16T12:00:00,65.5,60.1,72.0,49.6,39.9,57.0,1016.2,1012.9,1019.5,2.2,1.7,21.8,26.2,24.8,16.5,10.7,65.5,65.4,12.6,0.0,251.0,11.6,7.0,59.7,6.0,35.1
04-16T13:00:00,65.4,61.0,72.0,49.7,42.1,55.9,1015.9,1012.3,1019.2,2.0,1.6,22.3,25.2,25.2,17.4,9.9,65.4,65.4,13.7,0.2,252.0,12.9,7.0,62.8,6.0,32.8
04-16T14:00:00,65.0,60.1,72.0,50.0,43.0,55.9,1015.5,1012.0,1018.8,1.8,1.7,20.7,30.0,21.4,18.6,9.3,65.0,65.0,14.7,0.0,254.0,13.8,7.0,68.4,6.0,28.3
04-16T15:00:00,64.4,60.1,70.0,50.1,43.0,55.9,1014.9,1011.4,1018.4,1.5,2.1,21.9,26.2,26.7,15.1,10.1,64.4,64.4,15.1,0.0,256.0,14.3,7.0,73.3,6.0,23.3
04-16T16:00:00,63.4,59.0,69.1,50.0,44.1,55.9,1014.6,1011.0,1018.1,1.1,2.7,20.9,27.3,23.6,16.4,11.8,63.4,63.4,14.7,0.2,255.0,14.0,7.0,73.5,6.0,24.1
04-16T17:00:00,62.2,57.9,68.0,50.1,44.1,55.9,1014.5,1011.0,1018.0,0.8,3.6,25.1,23.9,24.3,14.9,11.8,62.2,62.2,14.0,0.4,256.0,13.4,7.0,72.5,6.0,24.5
04-16T18:00:00,60.5,55.9,66.0,50.1,44.1,55.0,1014.5,1010.9,1017.9,0.5,4.9,24.0,27.4,20.1,17.0,11.4,60.5,60.5,12.7,0.0,257.0,11.9,7.0,68.7,6.0,26.9
04-16T19:00:00,59.5,55.0,64.9,50.0,44.1,55.0,1014.6,1011.2,1018.1,0.3,5.9,20.0,31.2,22.5,15.5,10.9,59.5,59.5,10.9,0.9,257.0,9.9,7.0,61.8,6.0,30.2
04-16T20:00:00,59.1,55.0,63.0,50.1,44.1,55.9,1015.1,1011.7,1018.4,0.3,6.2,33.4,25.7,15.9,13.2,11.8,59.1,59.1,9.0,3.3,256.0,7.8,7.0,47.9,6.0,36.0
04-16T21:00:00,58.9,55.0,63.0,49.7,43.0,55.0,1015.5,1012.2,1018.9,0.3,6.4,39.3,20.2,15.7,11.2,13.6,58.9,58.9,7.5,8.4,254.0,5.8,7.0,35.5,6.0,34.9
04-16T22:00:00,58.8,55.0,63.0,49.5,42.1,55.0,1015.5,1012.0,1019.0,0.3,6.5,38.5,19.1,11.8,15.5,15.0,58.8,58.8,6.8,12.6,255.0,4.3,7.0,30.7,6.0,25.3
04-16T23:00:00,58.3,54.0,63.0,49.4,43.0,55.9,1015.6,1012.1,1019.0,0.2,6.9,40.0,21.8,10.5,12.7,15.0,58.3,58.3,6.2,15.3,255.0,2.9,7.0,27.7,6.0,17.4
04-17T00:00:00,57.7,54.0,61.0,49.5,43.0,55.0,1015.6,1012.1,1019.0,0.1,7.5,39.8,21.2,11.7,12.9,14.4,57.7,57.7,5.9,15.1,262.0,1.3,7.0,20.1,3.0,19.7
04-17T01:00:00,57.3,53.1,61.0,49.2,42.1,55.0,1015.4,1011.9,1018.8,0.1,7.9,39.4,20.9,10.5,14.0,15.2,57.3,57.2,5.4,17.3,262.0,0.5,3.0,21.0,7.0,17.7
04-17T02:00:00,56.6,52.0,61.0,49.1,42.1,55.0,1015.1,1011.7,1018.5,0.1,8.5,35.4,19.7,14.3,14.1,16.5,56.6,56.6,4.5,25.8,26.0,0.2,3.0,22.3,7.0,14.4
04-17T03:00:00,56.1,52.0,60.1,48.9,42.1,55.0,1015.0,1011.6,1018.6,0.1,9.0,33.5,21.0,13.2,12.5,19.8,56.1,56.0,4.4,26.7,65.0,0.8,3.0,25.2,2.0,12.1
04-17T04:00:00,55.8,51.1,60.1,48.7,41.0,55.0,1015.0,1011.6,1018.5,0.0,9.3,29.3,21.4,12.7,14.1,22.6,55.8,55.6,4.3,23.6,77.0,0.9,3.0,29.0,2.0,12.1
04-17T05:00:00,55.5,51.1,60.1,48.4,39.9,55.0,1015.1,1011.9,1018.6,0.0,9.5,21.8,25.5,16.5,15.2,21.0,55.5,55.3,4.5,21.6,69.0,1.5,3.0,28.9,2.0,16.1
04-17T06:00:00,56.1,52.0,61.0,48.4,37.9,55.0,1015.6,1012.4,1018.9,0.1,8.9,16.4,22.1,20.0,20.5,21.0,56.1,56.0,4.8,17.6,77.0,1.4,3.0,35.4,7.0,9.5
04-17T07:00:00,58.4,54.0,63.0,49.0,39.9,55.9,1016.1,1012.8,1019.4,0.2,6.8,17.0,21.9,19.3,21.4,20.4,58.4,58.4,5.0,18.0,88.0,1.7,3.0,36.1,7.0,11.7
04-17T08:00:00,61.2,56.8,68.0,48.7,39.0,55.9,1016.3,1012.8,1019.7,0.8,4.6,17.8,22.6,18.0,22.6,19.0,61.2,61.2,5.5,15.3,129.0,1.0,3.0,23.9,4.0,17.3
04-17T09:00:00,63.7,57.9,71.1,48.2,37.9,55.9,1016.5,1012.9,1019.7,1.7,3.0,20.8,18.6,22.5,21.5,16.6,63.7,63.7,5.8,15.6,225.0,1.8,7.0,23.6,4.0,16.8
04-17T10:00:00,65.2,59.0,73.0,48.5,39.0,55.9,1016.6,1013.2,1019.8,2.4,2.2,18.5,22.7,21.7,21.7,15.3,65.2,65.2,8.2,7.8,248.0,5.8,7.0,41.3,6.0,28.7
04-17T11:00:00,65.6,60.1,73.0,49.8,42.1,55.9,1016.5,1013.2,1019.9,2.4,1.8,21.0,26.3,22.2,18.1,12.3,65.6,65.6,10.7,1.3,250.0,9.4,7.0,55.1,6.0,34.4
04-17T12:00:00,65.6,60.1,72.0,49.8,42.1,57.0,1016.2,1012.9,1019.5,2.2,1.6,22.5,25.6,24.2,17.1,10.6,65.6,65.6,12.6,0.0,251.0,11.7,7.0,59.9,6.0,35.5
04-17T13:00:00,65.5,61.0,73.0,50.0,43.0,55.9,1015.9,1012.4,1019.2,2.1,1.5,23.5,24.9,24.2,17.2,10.2,65.5,65.5,13.7,0.2,252.0,12.9,7.0,63.0,6.0,32.5
04-17T14:00:00,65.1,60.1,72.0,50.2,44.1,55.9,1015.5,1012.1,1018.8,1.8,1.7,21.0,30.1,21.0,18.6,9.3,65.1,65.1,14.7,0.0,254.0,13.9,7.0,69.6,6.0,27.5
04-17T15:00:00,64.5,60.1,71.1,50.4,44.1,55.9,1014.9,1011.4,1018.3,1.5,2.0,22.5,25.9,26.6,14.6,10.3,64.5,64.5,15.0,0.0,256.0,14.3,7.0,74.3,6.0,23.0
04-17T16:00:00,63.5,59.0,69.1,50.3,44.1,55.9,1014.6,1011.1,1018.0,1.1,2.6,21.6,26.1,24.1,16.4,11.8,63.5,63.5,14.6,0.2,255.0,14.0,7.0,73.4,6.0,24.6
04-17T17:00:00,62.3,57.9,68.0,50.4,44.1,55.9,1014.5,1011.1,1017.9,0.8,3.5,25.1,23.4,25.1,14.7,11.8,62.3,62.3,13.9,0.7,256.0,13.4,7.0,73.7,6.0,23.5
04-17T18:00:00,60.6,55.9,66.0,50.4,45.0,55.9,1014.4,1010.9,1017.9,0.5,4.8,24.8,25.2,21.6,17.0,11.4,60.6,60.6,12.7,0.0,257.0,12.1,7.0,69.5,6.0,26.9
04-17T19:00:00,59.6,55.9,64.9,50.4,45.0,55.0,1014.6,1011.1,1018.0,0.3,5.8,20.7,30.1,22.2,15.9,11.1,59.6,59.6,10.9,0.9,256.0,10.1,7.0,62.1,6.0,31.0
04-17T20:00:00,59.2,55.0,64.0,50.4,45.0,55.9,1015.1,1011.6,1018.4,0.3,6.1,33.3,25.2,15.8,13.7,12.0,59.2,59.2,9.0,3.1,255.0,8.0,7.0,49.0,6.0,36.5
04-17T21:00:00,59.0,55.0,63.0,50.1,44.1,55.0,1015.5,1012.0,1018.9,0.3,6.3,38.6,21.8,14.9,10.9,13.7,59.0,59.0,7.5,8.7,253.0,5.9,7.0,36.4,6.0,34.7
04-17T22:00:00,58.9,55.0,63.0,49.9,44.1,55.0,1015.5,1011.9,1018.9,0.3,6.4,39.0,18.3,11.2,16.2,15.3,58.9,58.9,6.8,12.1,253.0,4.4,7.0,31.7,6.0,25.7
04-17T23:00:00,58.4,54.0,63.0,49.8,44.1,55.9,1015.6,1012.1,1019.0,0.2,6.8,39.6,21.8,10.0,13.4,15.2,58.4,58.4,6.2,15.6,253.0,3.0,7.0,29.1,6.0,17.1
04-18T00:00:00,57.8,54.0,62.1,49.9,44.1,55.0,1015.6,1012.1,1019.0,0.2,7.4,39.5,20.6,11.9,13.6,14.5,57.8,57.8,5.8,16.0,257.0,1.4,7.0,21.6,3.0,19.2
04-18T01:00:00,57.4,53.1,61.0,49.6,44.1,55.0,1015.4,1011.9,1018.7,0.1,7.8,39.0,20.6,10.4,14.6,15.4,57.4,57.3,5.4,18.4,254.0,0.7,3.0,20.6,7.0,19.5
04-18T02:00:00,56.8,53.1,61.0,49.6,44.1,55.0,1015.1,1011.6,1018.5,0.1,8.3,35.0,18.6,15.5,14.0,16.9,56.8,56.7,4.5,26.7,9.0,0.1,3.0,21.5,7.0,14.9
04-18T03:00:00,56.2,52.0,60.1,49.3,43.0,55.0,1015.0,1011.6,1018.5,0.1,8.8,32.8,20.0,13.1,13.4,20.7,56.2,56.2,4.4,26.2,65.0,0.7,3.0,25.3,7.0,12.2
04-18T04:00:00,55.9,51.1,60.1,49.0,41.0,55.0,1015.0,1011.6,1018.4,0.0,9.1,28.2,21.2,13.2,15.0,22.4,55.9,55.8,4.3,23.8,82.0,0.7,3.0,28.7,7.0,12.7
04-18T05:00:00,55.7,51.1,60.1,48.7,39.9,55.0,1015.1,1011.7,1018.5,0.0,9.3,21.2,25.0,15.8,16.8,21.2,55.7,55.5,4.5,22.2,71.0,1.2,3.0,27.9,2.0,15.4
04-18T06:00:00,56.3,52.0,61.0,48.8,39.9,55.9,1015.6,1012.3,1018.8,0.1,8.7,16.0,22.0,20.2,21.2,20.7,56.3,56.2,4.8,18.0,80.0,1.3,3.0,35.2,7.0,10.7
04-18T07:00:00,58.7,54.0,64.0,49.3,41.0,55.9,1016.1,1012.8,1019.4,0.2,6.6,17.1,20.9,19.1,21.9,20.9,58.7,58.6,4.9,19.1,90.0,1.6,3.0,34.5,7.0,12.0
04-18T08:00:00,61.4,57.0,68.0,49.0,39.0,55.9,1016.2,1012.8,1019.7,0.8,4.4,17.0,22.3,18.2,23.3,19.2,61.4,61.4,5.5,14.9,142.0,0.9,3.0,23.4,4.0,16.6
04-18T09:00:00,63.9,57.9,72.0,48.5,37.9,55.9,1016.4,1012.9,1019.7,1.8,2.9,20.0,19.3,22.8,21.8,16.1,63.9,63.9,5.9,14.0,228.0,2.0,7.0,25.2,4.0,16.5
04-18T10:00:00,65.4,59.0,73.0,48.9,39.9,55.9,1016.6,1013.2,1019.8,2.5,2.1,18.1,22.0,22.5,22.2,15.1,65.4,65.4,8.3,7.8,247.0,6.0,7.0,42.0,6.0,29.0
04-18T11:00:00,65.7,60.1,73.9,50.0,42.1,57.0,1016.5,1013.0,1019.9,2.5,1.8,21.2,25.5,22.7,18.1,12.5,65.7,65.7,10.8,1.6,249.0,9.4,7.0,55.2,6.0,33.9
04-18T12:00:00,65.7,60.1,73.9,50.0,42.1,57.0,1016.1,1012.8,1019.5,2.3,1.6,21.4,25.5,25.0,17.5,10.6,65.7,65.7,12.7,0.0,251.0,11.8,7.0,60.9,6.0,34.3
04-18T13:00:00,65.7,61.0,73.0,50.1,43.0,57.0,1015.8,1012.3,1019.2,2.2,1.5,21.4,25.3,25.3,17.3,10.6,65.7,65.7,13.8,0.2,253.0,13.0,7.0,63.1,6.0,32.5
04-18T14:00:00,65.3,60.1,72.0,50.4,44.1,55.9,1015.4,1012.0,1018.8,1.9,1.7,19.5,29.7,22.1,19.2,9.5,65.3,65.3,14.7,0.0,255.0,13.9,7.0,70.3,6.0,27.0
04-18T15:00:00,64.6,60.1,71.1,50.6,44.1,55.9,1014.9,1011.2,1018.3,1.6,2.0,20.7,26.7,26.7,15.5,10.5,64.6,64.6,15.1,0.0,256.0,14.4,7.0,75.0,6.0,22.5
04-18T16:00:00,63.6,59.0,70.0,50.5,44.1,55.9,1014.6,1011.0,1018.0,1.2,2.6,19.6,27.3,24.8,16.4,11.8,63.6,63.6,14.7,0.2,255.0,14.1,7.0,75.7,6.0,22.3
04-18T17:00:00,62.4,57.9,68.0,50.6,45.0,55.9,1014.5,1011.0,1017.9,0.8,3.5,23.8,23.6,26.0,14.4,12.3,62.4,62.4,14.0,0.7,256.0,13.5,7.0,74.0,6.0,23.2
04-18T18:00:00,60.7,55.9,66.0,50.5,45.0,55.9,1014.4,1010.9,1017.9,0.5,4.8,23.2,25.4,22.3,17.4,11.6,60.7,60.7,12.8,0.0,257.0,12.1,7.0,69.5,6.0,26.9
04-18T19:00:00,59.6,55.9,64.9,50.6,46.0,55.0,1014.6,1011.1,1018.0,0.3,5.7,20.2,29.8,22.1,16.1,11.8,59.6,59.6,10.9,0.7,257.0,10.1,7.0,61.6,6.0,31.4
04-18T20:00:00,59.3,55.0,64.0,50.7,46.0,55.9,1015.0,1011.6,1018.4,0.3,6.0,32.9,24.8,16.9,12.9,12.4,59.3,59.3,9.0,2.9,256.0,7.9,7.0,49.0,6.0,36.3
04-18T21:00:00,59.1,55.0,64.0,50.3,44.1,55.0,1015.4,1012.0,1018.9,0.3,6.2,38.7,22.6,13.8,10.9,14.0,59.1,59.1,7.6,8.4,254.0,6.0,7.0,36.6,6.0,34.4
04-18T22:00:00,59.0,55.0,64.0,50.1,44.1,55.0,1015.5,1011.9,1019.0,0.3,6.4,38.5,19.4,10.3,15.7,16.2,59.0,59.0,7.0,10.8,254.0,4.5,7.0,33.7,6.0,24.8
04-18T23:00:00,58.5,54.0,63.0,50.0,44.1,55.9,1015.5,1012.1,1019.0,0.3,6.8,38.8,23.1,9.8,13.5,14.7,58.5,58.5,6.2,16.2,255.0,3.1,7.0,31.1,6.0,16.6
04-19T00:00:00,57.9,54.0,62.1,50.1,45.0,55.0,1015.6,1012.1,1019.0,0.2,7.3,39.0,20.8,12.1,13.8,14.3,57.9,57.9,5.9,15.8,257.0,1.5,7.0,23.1,3.0,18.8
04-19T01:00:00,57.5,53.1,62.1,49.9,44.1,55.0,1015.3,1011.9,1018.7,0.2,7.7,38.4,21.5,10.4,14.6,15.1,57.5,57.4,5.3,19.1,256.0,0.9,7.0,20.6,3.0,20.4
04-19T02:00:00,56.9,53.1,61.0,49.7,44.1,55.0,1015.0,1011.7,1018.5,0.1,8.2,34.6,20.1,15.3,13.8,16.2,56.9,56.8,4.6,25.8,326.0,0.1,3.0,21.5,7.0,15.8
04-19T03:00:00,56.3,52.0,60.1,49.5,43.0,55.0,1014.9,1011.6,1018.4,0.1,8.7,32.0,21.8,13.1,12.9,20.1,56.3,56.3,4.4,26.0,58.0,0.5,3.0,24.8,7.0,13.2
04-19T04:00:00,56.0,51.1,60.1,49.2,41.0,55.0,1014.9,1011.6,1018.3,0.0,9.0,27.5,21.9,13.2,14.1,23.3,56.0,55.9,4.2,24.7,82.0,0.6,3.0,29.0,7.0,13.2
04-19T05:00:00,55.8,51.1,60.1,48.9,39.9,55.0,1015.1,1011.7,1018.4,0.0,9.2,20.8,24.3,16.5,15.8,22.6,55.8,55.7,4.4,23.1,68.0,1.1,3.0,27.8,2.0,15.2
04-19T06:00:00,56.5,52.0,61.0,48.9,39.9,55.9,1015.5,1012.2,1018.8,0.1,8.6,16.1,21.3,20.5,20.8,21.3,56.5,56.3,4.8,18.4,78.0,1.2,3.0,34.3,7.0,10.7
04-19T07:00:00,58.8,55.0,64.0,49.5,41.0,55.9,1016.0,1012.7,1019.3,0.2,6.4,17.1,21.7,18.4,21.7,21.2,58.8,58.8,4.9,19.1,91.0,1.5,3.0,33.5,7.0,12.5
04-19T08:00:00,61.5,57.0,69.1,49.2,39.0,55.9,1016.2,1012.8,1019.7,0.9,4.4,17.0,22.6,17.3,23.9,19.1,61.5,61.5,5.4,15.1,155.0,0.7,3.0,21.8,4.0,16.8
04-19T09:00:00,64.0,57.9,72.0,48.7,37.9,55.9,1016.4,1012.9,1019.7,1.9,2.9,20.1,19.9,22.8,21.3,15.9,64.0,64.0,5.9,14.0,235.0,2.4,7.0,26.6,6.0,16.6
04-19T10:00:00,65.5,59.0,73.9,49.1,39.9,55.9,1016.5,1013.0,1019.8,2.6,2.1,18.2,22.8,22.3,22.1,14.7,65.5,65.5,8.3,8.1,249.0,6.4,7.0,43.1,6.0,30.0
04-19T11:00:00,65.8,60.1,73.9,50.2,43.0,57.0,1016.4,1013.0,1019.9,2.5,1.8,21.3,25.7,23.0,17.5,12.5,65.8,65.8,10.8,1.6,250.0,9.6,7.0,55.1,6.0,35.1
04-19T12:00:00,65.8,60.1,73.9,50.1,43.0,57.0,1016.1,1012.8,1019.5,2.4,1.6,22.1,25.9,24.2,16.3,11.5,65.8,65.8,12.8,0.0,251.0,12.0,7.0,62.0,6.0,34.1
04-19T13:00:00,65.8,61.0,73.0,50.2,43.0,57.0,1015.8,1012.3,1019.2,2.3,1.5,21.9,24.8,24.5,17.8,11.1,65.8,65.8,13.9,0.2,253.0,13.3,7.0,65.5,6.0,31.3
04-19T14:00:00,65.4,60.1,73.0,50.5,44.1,55.9,1015.4,1012.0,1018.8,2.0,1.6,20.2,28.3,22.4,19.3,9.8,65.4,65.4,14.7,0.0,255.0,14.1,7.0,71.5,6.0,26.8
04-19T15:00:00,64.7,60.1,71.1,50.6,44.1,55.9,1014.8,1011.2,1018.3,1.7,2.0,20.5,26.0,27.7,15.3,10.5,64.7,64.7,15.1,0.0,256.0,14.6,7.0,76.1,6.0,22.3
04-19T16:00:00,63.7,59.0,70.0,50.6,44.1,55.9,1014.5,1011.0,1018.0,1.3,2.5,19.9,26.9,24.0,18.0,11.2,63.7,63.7,14.7,0.2,256.0,14.3,7.0,77.3,6.0,21.6
04-19T17:00:00,62.5,57.9,69.1,50.6,45.0,55.9,1014.4,1011.0,1017.9,0.9,3.4,23.4,23.6,26.5,14.5,12.0,62.5,62.5,14.0,0.7,256.0,13.6,7.0,73.8,6.0,24.3
04-19T18:00:00,60.8,55.9,66.0,50.6,45.0,55.9,1014.3,1010.9,1017.8,0.6,4.7,23.1,25.2,23.3,17.3,11.1,60.8,60.8,12.7,0.0,257.0,12.2,7.0,69.2,6.0,28.2
04-19T19:00:00,59.7,55.9,64.9,50.7,46.0,55.9,1014.5,1011.2,1017.9,0.4,5.7,20.0,29.6,21.7,16.9,11.8,59.7,59.7,10.8,0.7,256.0,10.2,7.0,61.5,6.0,32.7
04-19T20:00:00,59.4,55.0,64.0,50.8,46.0,55.9,1015.0,1011.7,1018.4,0.3,6.0,33.0,24.6,17.0,12.9,12.4,59.4,59.4,8.9,2.7,256.0,8.0,7.0,50.0,6.0,37.3
04-19T21:00:00,59.2,55.0,64.0,50.5,45.0,55.9,1015.4,1012.2,1018.9,0.4,6.2,38.9,22.5,14.0,10.9,13.7,59.2,59.2,7.5,8.9,254.0,6.0,7.0,38.0,6.0,33.6
04-19T22:00:00,59.0,55.0,64.0,50.3,45.0,55.9,1015.4,1012.2,1018.9,0.4,6.3,38.2,19.1,11.1,15.2,16.4,59.0,59.0,6.9,10.8,253.0,4.5,7.0,34.8,6.0,24.8
04-19T23:00:00,58.6,54.0,64.0,50.2,44.1,55.9,1015.5,1012.2,1019.0,0.3,6.7,38.2,23.8,9.3,13.7,15.0,58.6,58.6,6.1,17.1,254.0,3.0,7.0,30.6,6.0,16.8
04-20T00:00:00,58.0,54.0,63.0,50.3,45.0,55.9,1015.5,1012.2,1018.9,0.2,7.2,38.3,21.5,10.9,14.0,15.3,58.0,58.0,5.8,16.7,255.0,1.6,7.0,23.2,3.0,18.0
04-20T01:00:00,57.6,53.1,62.1,50.0,44.1,55.0,1015.3,1011.9,1018.6,0.2,7.6,38.1,21.8,9.9,13.9,16.3,57.6,57.6,5.3,18.4,249.0,1.0,7.0,20.8,3.0,19.2
04-20T02:00:00,57.0,53.1,61.0,49.9,44.1,55.0,1015.0,1011.7,1018.5,0.1,8.1,35.0,19.7,14.8,13.6,17.0,57.0,56.9,4.5,26.7,211.0,0.0,3.0,21.8,7.0,15.8
04-20T03:00:00,56.5,52.0,61.0,49.7,43.0,55.9,1014.9,1011.6,1018.3,0.1,8.6,31.4,21.9,12.4,13.1,21.2,56.5,56.4,4.3,26.9,68.0,0.5,3.0,24.5,7.0,12.7
04-20T04:00:00,56.2,51.1,60.1,49.4,42.1,55.0,1014.8,1011.6,1018.2,0.1,8.9,27.0,21.4,13.4,13.6,24.7,56.2,56.0,4.2,24.9,87.0,0.7,3.0,29.3,7.0,13.0
04-20T05:00:00,56.0,51.1,60.1,49.1,41.0,55.9,1015.0,1011.8,1018.3,0.0,9.1,20.6,23.6,16.6,16.1,23.1,56.0,55.8,4.4,24.0,71.0,1.2,3.0,28.9,2.0,14.4
04-20T06:00:00,56.7,52.0,61.0,49.2,41.0,55.9,1015.4,1012.3,1018.8,0.1,8.4,16.7,20.4,19.8,21.1,21.9,56.7,56.6,4.7,18.7,82.0,1.2,3.0,32.4,7.0,10.3
04-20T07:00:00,59.0,55.0,64.0,49.7,41.0,55.9,1015.9,1012.7,1019.2,0.3,6.3,17.4,21.5,18.7,21.3,21.0,59.0,59.0,4.9,18.7,92.0,1.5,3.0,34.2,7.0,13.0
04-20T08:00:00,61.7,57.0,69.1,49.4,41.0,55.9,1016.1,1012.8,1019.5,1.0,4.3,17.3,20.4,18.6,24.5,19.1,61.7,61.7,5.4,15.3,160.0,0.8,3.0,21.9,4.0,16.3
04-20T09:00:00,64.2,57.9,73.0,48.9,39.0,55.9,1016.3,1012.9,1019.5,2.0,2.8,20.4,18.4,23.1,22.1,15.9,64.2,64.2,5.9,14.9,234.0,2.5,7.0,26.7,6.0,17.0
04-20T10:00:00,65.6,59.0,73.9,49.3,41.0,57.0,1016.4,1013.0,1019.7,2.7,2.1,18.2,21.6,23.0,22.5,14.7,65.6,65.6,8.3,7.8,248.0,6.4,7.0,43.6,6.0,29.8
04-20T11:00:00,66.0,60.1,75.0,50.4,43.0,57.0,1016.3,1013.0,1019.8,2.7,1.7,21.2,26.0,22.4,18.6,11.8,66.0,66.0,10.7,1.8,250.0,9.5,7.0,53.9,6.0,35.5
04-20T12:00:00,66.0,60.1,73.9,50.3,43.0,57.0,1015.9,1012.8,1019.3,2.6,1.6,22.4,26.0,24.1,16.4,11.1,66.0,66.0,12.7,0.0,251.0,11.9,7.0,61.3,6.0,34.6
04-20T13:00:00,66.0,61.0,73.0,50.4,44.1,57.0,1015.6,1012.3,1019.0,2.4,1.4,22.2,25.3,24.3,18.1,10.1,66.0,66.0,13.8,0.2,253.0,13.2,7.0,65.3,6.0,31.3
04-20T14:00:00,65.6,60.1,73.0,50.7,44.1,55.9,1015.3,1012.0,1018.6,2.1,1.6,20.7,28.8,21.2,20.4,8.9,65.6,65.6,14.6,0.0,255.0,14.1,7.0,71.9,6.0,26.6
04-20T15:00:00,64.9,60.1,72.0,50.8,44.1,55.9,1014.7,1011.2,1018.1,1.8,1.9,21.3,26.6,25.8,16.0,10.3,64.9,64.9,15.1,0.0,256.0,14.6,7.0,75.8,6.0,22.8
04-20T16:00:00,63.9,59.0,70.0,50.8,44.1,55.9,1014.4,1011.0,1017.8,1.4,2.5,19.9,26.8,23.6,18.8,11.0,63.9,63.9,14.6,0.2,255.0,14.3,7.0,76.3,6.0,22.8
04-20T17:00:00,62.6,57.9,69.1,50.8,45.0,55.9,1014.3,1011.0,1017.7,1.0,3.4,24.2,23.4,24.6,15.5,12.3,62.6,62.6,13.9,0.7,256.0,13.5,7.0,72.6,6.0,25.5
04-20T18:00:00,61.0,57.0,66.9,50.7,46.0,55.9,1014.2,1010.9,1017.6,0.6,4.6,23.8,24.3,23.6,17.8,10.6,61.0,61.0,12.6,0.0,257.0,12.0,7.0,68.5,6.0,29.0
04-20T19:00:00,59.9,55.9,64.9,50.9,46.0,55.9,1014.4,1011.2,1017.7,0.4,5.6,21.4,28.4,21.4,16.9,11.8,59.9,59.9,10.8,0.7,256.0,10.1,7.0,60.7,6.0,33.4
04-20T20:00:00,59.6,55.0,64.9,50.9,46.0,55.9,1014.9,1011.7,1018.2,0.4,5.9,34.3,23.1,17.1,13.6,11.9,59.6,59.6,9.0,2.7,255.0,8.0,7.0,50.6,6.0,36.4
04-20T21:00:00,59.4,55.0,64.9,50.6,45.0,55.9,1015.3,1012.1,1018.7,0.4,6.1,39.3,21.6,14.0,11.8,13.3,59.4,59.4,7.5,9.3,253.0,6.0,7.0,36.9,6.0,34.3
04-20T22:00:00,59.2,55.0,64.9,50.4,45.0,55.9,1015.3,1012.0,1018.8,0.4,6.2,38.5,19.0,11.6,15.0,15.9,59.2,59.2,6.9,10.8,253.0,4.5,7.0,34.9,6.0,25.6
