date,HLY_TEMP_NORMAL_LA,HLY_TEMP_10PCTL_LA,HLY_TEMP_90PCTL_LA,HLY_DEWP_NORMAL_LA,HLY_DEWP_10PCTL_LA,HLY_DEWP_90PCTL_LA,HLY_PRES_NORMAL_LA,HLY_PRES_10PCTL_LA,HLY_PRES_90PCTL_LA,HLY_CLDH_NORMAL_LA,HLY_HTDH_NORMAL_LA,HLY_CLOD_PCTCLR_LA,HLY_CLOD_PCTFEW_LA,HLY_CLOD_PCTSCT_LA,HLY_CLOD_PCTBKN_LA,HLY_CLOD_PCTOVC_LA,HLY_HIDX_NORMAL_LA,HLY_WCHL_NORMAL_LA,HLY_WIND_AVGSPD_LA,HLY_WIND_PCTCLM_LA,HLY_WIND_VCTDIR_LA,HLY_WIND_VCTSPD_LA,HLY_WIND_1STDIR_LA,HLY_WIND_1STPCT_LA,HLY_WIND_2NDDIR_LA,HLY_WIND_2NDPCT_LA,Megawatts_2021
08-19T19:00:00,67.9,64.0,72.0,61.4,57.9,64.9,1011.7,1009.0,1014.2,3.1,0.2,21.5,30.4,23.8,13.0,11.3,68.2,67.9,10.0,0.4,254.0,9.7,7.0,67.2,6.0,30.5,33022.75
08-19T20:00:00,67.5,64.0,72.0,61.5,57.9,64.9,1012.2,1009.6,1014.7,2.8,0.3,33.8,24.4,16.9,12.5,12.5,67.8,67.5,8.1,2.0,251.0,7.7,7.0,57.5,6.0,36.2,32606.33333333333
08-19T21:00:00,67.3,64.0,71.1,61.5,57.9,64.9,1012.7,1010.2,1015.3,2.6,0.4,36.4,24.2,16.5,9.2,13.7,67.5,67.3,6.8,4.2,247.0,6.3,7.0,48.3,6.0,38.4,31329.166666666668
08-19T22:00:00,67.1,64.0,71.1,61.4,57.9,64.9,1012.8,1010.3,1015.2,2.5,0.4,30.1,23.8,12.4,16.1,17.5,67.4,67.1,5.8,7.6,244.0,4.8,7.0,39.2,6.0,38.3,29087.916666666668
08-19T23:00:00,67.0,63.0,71.1,61.6,59.0,64.9,1012.9,1010.2,1015.3,2.4,0.4,30.2,27.1,15.4,12.5,14.8,67.3,67.0,5.0,12.4,244.0,3.5,7.0,32.7,6.0,31.2,26873.25
08-20T00:00:00,66.8,63.0,71.1,61.6,59.0,64.9,1012.8,1010.2,1015.3,2.2,0.4,29.6,25.3,13.2,15.1,16.7,67.1,66.8,4.3,20.9,246.0,2.7,7.0,29.1,6.0,22.4,25378.46153846154
08-20T01:00:00,66.6,63.0,71.1,61.6,59.0,64.9,1012.6,1010.0,1015.1,2.1,0.5,28.6,23.3,14.1,11.7,22.3,66.9,66.6,4.3,18.2,248.0,2.3,7.0,28.1,6.0,19.5,24156.08333333333
08-20T02:00:00,66.4,63.0,71.1,61.5,59.0,64.9,1012.5,1009.7,1015.0,2.0,0.5,29.8,20.7,12.4,11.0,26.2,66.7,66.4,3.3,33.3,251.0,1.6,7.0,25.4,6.0,11.0,23354.666666666668
08-20T03:00:00,66.2,63.0,70.0,61.5,57.9,64.9,1012.4,1009.6,1014.8,1.8,0.6,26.2,23.0,9.6,12.0,29.2,66.6,66.2,3.2,32.4,251.0,1.2,7.0,24.6,6.0,9.2,22978.75
08-20T04:00:00,66.1,63.0,70.0,61.4,57.9,64.9,1012.4,1009.6,1014.7,1.7,0.6,20.6,18.8,11.2,11.7,37.8,66.4,66.1,3.0,36.3,238.0,0.7,7.0,20.7,3.0,13.5,23201.416666666668
08-20T05:00:00,66.1,62.6,70.0,61.4,57.9,64.9,1012.6,1009.9,1015.1,1.8,0.7,25.53333333333333,18.8,11.066666666666668,11.85,26.44,66.4,66.1,3.4,30.9,246.0,0.5,7.0,20.2,3.0,14.1,24241.75
08-20T06:00:00,66.6,63.0,71.1,61.6,57.9,64.9,1013.1,1010.3,1015.6,2.1,0.5,24.11111111111111,18.8,10.622222222222222,11.775,28.388,66.9,66.6,3.6,27.6,183.0,0.5,3.0,16.1,7.0,15.0,25850.25
08-20T07:00:00,68.1,64.0,73.0,61.8,57.9,66.0,1013.4,1010.6,1016.0,3.4,0.2,23.41481481481481,18.8,10.962962962962962,11.8125,29.6056,68.4,68.1,3.8,25.3,203.0,1.1,7.0,18.1,6.0,16.2,26815.33333333333
08-20T08:00:00,70.4,66.0,75.9,61.7,57.9,66.0,1013.7,1010.7,1016.3,5.5,0.1,17.7,18.8,18.8,20.4,24.3,70.6,70.4,4.4,20.0,217.0,2.0,7.0,23.6,6.0,20.5,27383.5
08-20T09:00:00,72.4,66.9,78.8,61.6,57.9,66.0,1013.8,1011.0,1016.6,7.4,0.0,18.6,27.1,21.2,16.4,16.7,72.7,72.4,5.9,10.4,244.0,4.5,7.0,46.4,6.0,22.5,27415.0
08-20T10:00:00,73.6,68.0,79.0,61.8,57.9,66.0,1013.9,1011.2,1016.6,8.6,0.0,21.9,26.3,24.7,16.8,10.4,73.9,73.6,8.3,2.7,250.0,7.5,7.0,58.1,6.0,31.2,27143.416666666668
08-20T11:00:00,74.2,69.1,80.1,61.7,57.9,66.0,1013.7,1011.0,1016.3,9.2,0.0,25.8,33.0,25.2,10.0,6.0,74.6,74.2,9.8,1.1,253.0,9.3,7.0,69.1,6.0,26.9,27098.25
08-20T12:00:00,74.6,70.0,80.1,61.6,57.9,66.0,1013.4,1010.5,1016.0,9.6,0.0,25.4,37.3,24.0,9.9,3.5,74.9,74.6,11.4,0.7,254.0,11.0,7.0,73.6,6.0,23.9,27535.08333333333
08-20T13:00:00,74.6,70.0,80.1,61.5,57.9,66.0,1013.0,1010.3,1015.6,9.6,0.0,27.6,35.7,23.6,10.6,2.5,74.9,74.6,12.6,0.4,255.0,12.3,7.0,77.5,6.0,21.3,28604.08333333333
08-20T14:00:00,74.2,70.0,79.0,61.4,57.9,64.9,1012.5,1009.8,1015.1,9.2,0.0,24.7,37.3,27.4,7.5,3.1,74.5,74.2,13.4,0.2,256.0,13.1,7.0,84.0,6.0,14.8,29964.416666666668
08-20T15:00:00,73.6,70.0,78.1,61.4,57.6,65.5,1012.0,1009.3,1014.6,8.6,0.0,21.3,38.3,29.2,8.6,2.6,73.8,73.6,13.8,0.0,258.0,13.4,7.0,87.3,6.0,11.9,31387.83333333333
08-20T16:00:00,72.6,69.1,77.0,61.5,57.9,66.0,1011.7,1008.9,1014.2,7.6,0.0,19.5,36.3,28.6,12.3,3.3,72.8,72.6,13.5,0.0,257.0,13.1,7.0,85.2,6.0,12.9,32430.416666666668
08-20T17:00:00,71.1,66.9,75.9,61.5,57.9,66.0,1011.5,1008.7,1014.1,6.1,0.0,20.4,36.9,27.3,10.3,5.2,71.3,71.1,12.7,0.2,258.0,12.4,7.0,85.2,6.0,13.8,32914.5
08-20T18:00:00,69.4,66.0,73.9,61.4,57.9,64.9,1011.4,1008.7,1014.1,4.5,0.1,22.4,32.8,24.4,13.3,7.1,69.6,69.4,11.5,0.0,255.0,11.1,7.0,76.0,6.0,22.3,32729.916666666668
08-20T19:00:00,68.0,64.0,72.0,61.4,57.9,64.9,1011.7,1008.9,1014.2,3.2,0.2,22.0,30.9,23.5,13.4,10.1,68.2,68.0,10.0,0.4,254.0,9.6,7.0,66.3,6.0,31.4,32282.75
08-20T20:00:00,67.5,64.0,72.0,61.4,57.9,64.9,1012.1,1009.4,1014.7,2.8,0.3,34.0,24.7,17.5,11.3,12.4,67.8,67.5,8.1,2.0,250.0,7.7,7.0,57.2,6.0,36.7,31869.75
08-20T21:00:00,67.3,64.0,71.1,61.4,57.9,64.9,1012.6,1009.8,1015.1,2.6,0.3,37.2,23.8,16.7,8.9,13.4,67.6,67.3,6.8,4.4,247.0,6.3,7.0,47.5,6.0,38.9,30588.75
08-20T22:00:00,67.1,64.0,71.1,61.4,57.9,64.9,1012.7,1010.0,1015.2,2.5,0.3,30.6,23.6,13.1,15.9,16.8,67.4,67.1,5.8,8.1,243.0,4.8,7.0,38.7,6.0,37.8,28709.25
08-20T23:00:00,67.0,64.0,71.1,61.5,59.0,64.9,1012.8,1010.2,1015.2,2.4,0.4,31.2,27.3,14.8,11.7,15.1,67.3,67.0,5.0,12.9,243.0,3.6,7.0,32.3,6.0,30.5,26777.272727272728
08-21T00:00:00,66.8,63.0,71.1,61.6,58.3,64.9,1012.7,1010.2,1015.3,2.2,0.4,30.6,25.7,13.1,13.4,17.2,67.1,66.8,4.4,19.1,245.0,2.8,7.0,29.1,6.0,23.4,25271.615384615383
08-21T01:00:00,66.6,63.0,71.1,61.6,59.0,64.9,1012.5,1009.7,1015.1,2.1,0.4,31.1,22.9,13.9,11.1,21.1,66.9,66.6,4.3,17.6,247.0,2.4,7.0,27.5,6.0,20.3,23925.166666666668
08-21T02:00:00,66.4,63.0,71.1,61.5,59.0,64.9,1012.4,1009.6,1015.0,1.9,0.5,32.2,20.2,11.7,10.4,25.6,66.7,66.4,3.3,32.7,250.0,1.5,7.0,25.2,6.0,11.2,23033.0
08-21T03:00:00,66.2,63.0,70.0,61.4,57.9,64.9,1012.3,1009.5,1014.8,1.8,0.6,28.5,22.2,9.2,10.8,29.3,66.5,66.2,3.3,31.8,250.0,1.3,7.0,25.2,6.0,8.7,22523.58333333333
08-21T04:00:00,66.1,63.0,70.0,61.4,57.9,64.9,1012.3,1009.5,1014.7,1.7,0.6,22.5,17.9,11.3,11.3,37.0,66.4,66.1,3.1,35.6,236.0,0.7,7.0,21.3,3.0,13.3,22417.5
08-21T05:00:00,66.1,63.0,70.0,61.4,57.9,64.9,1012.5,1009.8,1015.1,1.7,0.7,27.73333333333333,17.9,10.733333333333334,11.05,26.04,66.4,66.1,3.4,30.9,239.0,0.5,7.0,19.9,3.0,14.4,22721.5
08-21T06:00:00,66.6,63.0,71.1,61.6,57.9,64.9,1013.0,1010.2,1015.6,2.1,0.5,26.244444444444444,17.9,10.411111111111111,11.175,27.808,66.9,66.6,3.6,27.6,182.0,0.6,3.0,16.6,7.0,14.8,23238.83333333333
08-21T07:00:00,68.1,64.0,73.0,61.8,57.9,66.0,1013.4,1010.5,1016.0,3.4,0.2,25.49259259259259,17.9,10.814814814814817,11.1125,29.1496,68.4,68.1,3.9,24.2,202.0,1.1,7.0,18.0,6.0,17.2,23493.166666666668
08-21T08:00:00,70.4,66.0,75.9,61.6,57.9,64.9,1013.6,1010.6,1016.3,5.5,0.1,18.4,20.1,17.6,19.2,24.7,70.6,70.4,4.5,19.1,215.0,2.1,7.0,23.2,6.0,21.0,23862.416666666668
08-21T09:00:00,72.4,68.0,79.0,61.6,57.9,66.0,1013.8,1011.0,1016.4,7.5,0.0,19.8,26.4,21.9,15.6,16.4,72.7,72.4,6.0,10.0,243.0,4.5,7.0,46.1,6.0,22.4,23978.08333333333
08-21T10:00:00,73.6,68.0,80.1,61.7,57.9,66.0,1013.8,1010.9,1016.6,8.7,0.0,22.8,26.4,23.9,16.8,10.1,74.0,73.6,8.2,2.9,250.0,7.4,7.0,58.3,6.0,30.9,23921.5
08-21T11:00:00,74.2,69.1,80.1,61.7,57.9,66.0,1013.7,1010.8,1016.3,9.2,0.0,26.6,32.8,25.4,9.2,6.0,74.6,74.2,9.8,1.1,253.0,9.4,7.0,68.1,6.0,27.7,23875.08333333333
08-21T12:00:00,74.6,70.0,80.1,61.6,57.9,66.0,1013.3,1010.5,1015.9,9.6,0.0,25.6,37.4,23.6,10.1,3.2,74.9,74.6,11.4,0.7,254.0,11.1,7.0,73.3,6.0,24.4,23689.25
08-21T13:00:00,74.6,71.1,80.1,61.4,57.9,66.0,1013.0,1010.2,1015.6,9.6,0.0,28.9,35.0,23.0,10.3,2.7,74.9,74.6,12.6,0.4,255.0,12.3,7.0,76.0,6.0,22.8,23619.0
08-21T14:00:00,74.2,70.0,79.0,61.4,57.9,64.9,1012.5,1009.6,1015.1,9.2,0.0,26.3,36.2,26.6,7.7,3.1,74.5,74.2,13.4,0.2,256.0,13.1,7.0,84.2,6.0,14.8,23956.916666666668
08-21T15:00:00,73.6,70.0,78.1,61.3,57.0,64.9,1011.9,1009.1,1014.6,8.6,0.0,21.2,39.1,28.2,8.4,3.1,73.8,73.6,13.8,0.0,258.0,13.5,7.0,87.6,6.0,12.0,24887.916666666668
08-21T16:00:00,72.5,69.1,77.0,61.4,57.9,64.9,1011.6,1008.9,1014.2,7.5,0.0,21.4,36.1,26.6,12.1,3.7,72.8,72.5,13.5,0.0,257.0,13.1,7.0,85.2,6.0,13.5,26251.416666666668
08-21T17:00:00,71.1,68.0,75.7,61.4,57.9,64.9,1011.4,1008.7,1014.0,6.1,0.0,21.1,37.8,25.8,9.6,5.7,71.3,71.1,12.7,0.2,257.0,12.4,7.0,84.4,6.0,14.5,27759.83333333333
08-21T18:00:00,69.4,66.0,73.9,61.3,57.9,64.9,1011.3,1008.5,1014.0,4.5,0.1,22.9,34.6,22.4,12.8,7.4,69.6,69.4,11.5,0.0,255.0,11.1,7.0,75.7,6.0,22.8,28801.75
08-21T19:00:00,68.0,64.9,72.0,61.3,57.9,64.9,1011.6,1008.8,1014.2,3.2,0.2,23.4,31.9,22.1,12.3,10.3,68.2,68.0,9.9,0.4,254.0,9.6,7.0,65.7,6.0,32.3,29129.916666666668
08-21T20:00:00,67.6,64.0,72.0,61.4,57.9,64.9,1012.1,1009.3,1014.7,2.8,0.2,35.9,24.4,16.8,10.7,12.2,67.8,67.6,8.1,2.0,250.0,7.7,7.0,56.1,6.0,37.8,29077.916666666668
08-21T21:00:00,67.3,64.0,71.6,61.3,57.9,64.9,1012.5,1009.6,1015.1,2.6,0.3,39.2,23.7,15.7,8.7,12.7,67.6,67.3,6.8,4.5,247.0,6.3,7.0,47.1,6.0,40.7,28039.0
08-21T22:00:00,67.2,64.0,71.1,61.3,57.9,64.9,1012.6,1009.9,1015.1,2.5,0.3,33.2,23.7,12.5,15.5,15.1,67.4,67.2,5.8,7.6,242.0,4.9,7.0,39.4,6.0,36.9,26413.83333333333
08-21T23:00:00,67.0,64.0,71.1,61.5,59.0,64.9,1012.7,1009.9,1015.2,2.4,0.3,33.1,26.9,14.1,12.3,13.6,67.3,67.0,5.0,12.9,242.0,3.7,7.0,32.3,6.0,31.0,24798.090909090908
08-22T00:00:00,66.8,63.0,71.1,61.6,57.9,64.9,1012.7,1009.9,1015.2,2.2,0.4,32.6,25.2,13.0,13.0,16.2,67.1,66.8,4.4,18.2,243.0,2.9,7.0,29.4,6.0,24.3,23573.846153846152
08-22T01:00:00,66.6,63.0,71.1,61.5,59.0,64.9,1012.4,1009.6,1015.1,2.0,0.4,33.7,21.9,13.8,10.4,20.1,66.9,66.6,4.3,18.2,247.0,2.4,7.0,27.1,6.0,20.4,22469.75
08-22T02:00:00,66.4,63.0,71.1,61.5,59.0,64.9,1012.3,1009.4,1014.9,1.9,0.5,34.2,20.2,11.6,10.0,24.0,66.7,66.4,3.3,34.0,252.0,1.5,7.0,25.1,6.0,10.9,21705.33333333333
08-22T03:00:00,66.2,63.0,70.0,61.4,57.9,64.9,1012.2,1009.4,1014.8,1.8,0.5,31.4,21.2,8.3,10.7,28.4,66.5,66.2,3.3,32.0,252.0,1.3,7.0,24.5,6.0,8.7,21235.58333333333
08-22T04:00:00,66.1,63.0,70.0,61.4,57.9,64.9,1012.2,1009.3,1014.7,1.7,0.6,24.7,17.1,11.1,11.3,35.9,66.4,66.1,3.1,36.5,234.0,0.6,7.0,19.9,3.0,13.8,21068.33333333333
08-22T05:00:00,66.1,63.0,70.0,61.4,57.9,64.9,1012.5,1009.6,1015.0,1.7,0.6,30.1,17.1,10.333333333333334,11.0,24.92,66.4,66.1,3.4,31.8,232.0,0.5,7.0,19.6,3.0,14.1,21178.25
08-22T06:00:00,66.6,63.0,71.1,61.6,57.9,64.9,1012.9,1010.1,1015.6,2.0,0.5,28.73333333333333,17.1,9.911111111111111,11.15,26.664,66.9,66.6,3.7,25.8,181.0,0.7,3.0,17.0,7.0,15.3,21320.83333333333
08-22T07:00:00,68.1,64.0,73.0,61.8,57.9,66.0,1013.3,1010.3,1015.9,3.3,0.2,17.5,19.2,15.3,16.4,31.7,68.4,68.1,3.9,24.0,197.0,1.1,6.0,17.0,7.0,16.7,21296.58333333333
08-22T08:00:00,70.4,66.0,75.9,61.6,57.9,64.9,1013.5,1010.5,1016.3,5.5,0.1,19.8,19.6,17.9,19.6,23.1,70.7,70.4,4.4,19.6,214.0,2.0,7.0,22.8,6.0,19.9,21579.75
08-22T09:00:00,72.5,68.0,79.0,61.6,57.9,66.0,1013.7,1010.7,1016.4,7.6,0.0,21.2,26.4,22.3,14.7,15.4,72.8,72.5,5.9,9.8,243.0,4.4,7.0,45.7,6.0,23.0,21750.75
08-22T10:00:00,73.7,68.0,80.1,61.7,57.9,66.0,1013.8,1010.7,1016.6,8.7,0.0,23.3,27.9,22.8,16.6,9.4,74.0,73.7,8.2,3.2,250.0,7.4,7.0,58.5,6.0,30.8,21508.0
08-22T11:00:00,74.3,69.1,80.1,61.7,57.9,66.0,1013.6,1010.6,1016.3,9.3,0.0,27.5,33.0,24.8,9.2,5.5,74.6,74.3,9.8,1.1,252.0,9.4,7.0,67.1,6.0,28.6,21142.75
08-22T12:00:00,74.6,70.0,80.1,61.6,57.9,64.9,1013.2,1010.3,1015.9,9.6,0.0,26.1,37.7,23.4,10.3,2.5,75.0,74.6,11.4,0.7,254.0,11.0,7.0,74.1,6.0,23.4,21128.75
08-22T13:00:00,74.7,70.0,80.1,61.4,57.9,66.0,1012.9,1009.9,1015.6,9.7,0.0,29.8,35.1,23.2,9.5,2.4,75.0,74.7,12.6,0.4,255.0,12.2,7.0,74.7,6.0,23.8,21838.5
08-22T14:00:00,74.3,70.0,79.0,61.4,57.9,64.9,1012.4,1009.4,1015.1,9.3,0.0,26.8,37.3,26.1,7.2,2.6,74.6,74.3,13.4,0.2,256.0,13.0,7.0,84.7,6.0,14.0,23131.33333333333
08-22T15:00:00,73.6,70.0,78.1,61.3,57.0,64.9,1011.8,1008.9,1014.4,8.6,0.0,21.6,40.8,26.8,7.8,3.1,73.9,73.6,13.7,0.0,258.0,13.5,7.0,88.1,6.0,11.4,24968.416666666668
08-22T16:00:00,72.6,69.1,77.0,61.4,57.2,64.9,1011.5,1008.6,1014.2,7.6,0.0,22.3,36.7,26.0,11.2,3.7,72.8,72.6,13.5,0.0,257.0,13.1,7.0,84.4,6.0,14.3,26905.0
08-22T17:00:00,71.2,68.0,75.9,61.4,57.0,64.9,1011.3,1008.3,1014.1,6.2,0.0,21.5,38.6,25.2,9.5,5.1,71.4,71.2,12.6,0.2,257.0,12.3,7.0,84.7,6.0,14.3,28809.83333333333
08-22T18:00:00,69.5,66.0,73.9,61.3,57.9,64.9,1011.2,1008.3,1014.0,4.5,0.1,23.3,34.6,22.3,12.7,7.1,69.7,69.5,11.4,0.0,255.0,11.1,7.0,76.2,6.0,22.3,29776.33333333333
08-22T19:00:00,68.1,64.9,72.0,61.3,57.9,64.9,1011.5,1008.7,1014.2,3.2,0.2,24.6,32.1,22.1,11.7,9.5,68.3,68.1,9.9,0.4,253.0,9.6,7.0,65.6,6.0,33.0,29791.75
08-22T20:00:00,67.6,64.0,72.0,61.3,57.9,64.9,1012.0,1009.1,1014.7,2.9,0.2,37.4,23.9,16.1,11.1,11.6,67.9,67.6,8.1,2.0,250.0,7.7,7.0,54.5,6.0,39.2,29681.916666666668
08-22T21:00:00,67.4,64.0,71.6,61.3,57.9,64.9,1012.4,1009.5,1015.1,2.7,0.3,40.4,22.7,16.5,8.9,11.6,67.7,67.4,6.8,4.5,247.0,6.3,7.0,46.8,6.0,40.8,28540.416666666668
08-22T22:00:00,67.3,64.0,71.1,61.3,57.9,64.9,1012.5,1009.6,1015.1,2.6,0.3,33.9,24.7,12.2,14.7,14.5,67.5,67.2,5.8,7.6,242.0,5.0,7.0,39.1,6.0,37.3,26514.58333333333
08-22T23:00:00,67.1,64.0,71.1,61.5,58.3,64.9,1012.6,1009.6,1015.2,2.4,0.3,33.3,27.5,14.0,11.7,13.5,67.4,67.1,5.0,12.9,242.0,3.7,7.0,31.8,6.0,31.7,24605.36363636364
08-23T00:00:00,66.9,63.0,71.1,61.6,57.9,64.9,1012.6,1009.8,1015.2,2.2,0.4,33.8,24.9,13.4,12.3,15.7,67.2,66.9,4.4,18.0,243.0,2.9,7.0,28.7,6.0,24.7,23157.76923076923
08-23T01:00:00,66.7,63.0,71.1,61.5,59.0,64.9,1012.4,1009.3,1015.1,2.1,0.4,34.5,21.6,14.4,10.1,19.3,67.0,66.7,4.2,19.3,247.0,2.3,7.0,27.2,6.0,19.0,22046.916666666668
08-23T02:00:00,66.5,63.0,71.1,61.5,59.0,64.9,1012.2,1009.3,1014.9,1.9,0.5,35.6,19.4,11.7,9.6,23.7,66.8,66.5,3.3,32.9,253.0,1.5,7.0,24.5,6.0,10.6,21394.25
08-23T03:00:00,66.3,63.0,70.0,61.4,57.9,64.9,1012.1,1009.3,1014.7,1.8,0.5,32.9,21.0,8.0,9.8,28.4,66.6,66.3,3.2,33.8,251.0,1.2,7.0,23.7,6.0,8.4,21136.916666666668
08-23T04:00:00,66.1,63.0,70.0,61.4,57.9,64.9,1012.1,1009.2,1014.7,1.7,0.6,26.4,17.2,10.8,10.8,34.7,66.4,66.1,3.1,36.1,230.0,0.5,7.0,19.2,3.0,13.7,21524.58333333333
08-23T05:00:00,66.1,63.0,70.0,61.3,57.9,64.9,1012.4,1009.5,1015.0,1.7,0.6,22.4,18.2,16.3,12.2,30.9,66.4,66.1,3.4,32.2,218.0,0.4,7.0,18.6,3.0,15.7,22691.08333333333
08-23T06:00:00,66.6,63.0,71.1,61.6,57.9,64.9,1012.8,1009.8,1015.6,2.1,0.5,15.2,20.1,18.2,15.2,31.4,66.9,66.6,3.7,26.2,175.0,0.7,3.0,18.0,7.0,15.1,24342.5
08-23T07:00:00,68.2,64.0,73.0,61.8,57.9,66.0,1013.2,1010.1,1016.0,3.4,0.2,18.0,18.9,16.7,16.1,30.3,68.5,68.2,4.0,23.1,190.0,1.0,6.0,16.7,7.0,16.4,25431.5
08-23T08:00:00,70.5,66.0,75.9,61.6,57.9,64.9,1013.4,1010.4,1016.3,5.5,0.1,19.9,19.7,19.9,18.6,21.8,70.7,70.5,4.4,19.3,211.0,2.0,7.0,22.0,6.0,20.0,25954.58333333333
08-23T09:00:00,72.7,68.0,79.0,61.5,57.9,66.0,1013.6,1010.6,1016.4,7.7,0.0,21.4,26.0,24.0,14.6,14.1,72.9,72.7,5.9,10.4,242.0,4.3,7.0,44.0,6.0,22.6,26031.75
08-23T10:00:00,73.9,68.0,80.1,61.6,57.9,66.0,1013.7,1010.6,1016.6,8.9,0.0,23.9,28.3,23.2,16.3,8.3,74.2,73.9,8.2,2.9,250.0,7.4,7.0,59.3,6.0,30.2,25841.416666666668
08-23T11:00:00,74.4,69.1,80.1,61.7,57.9,66.0,1013.5,1010.4,1016.3,9.4,0.0,28.8,32.5,24.6,9.4,4.7,74.8,74.4,9.9,0.9,253.0,9.5,7.0,69.1,6.0,27.0,25717.33333333333
08-23T12:00:00,74.8,70.0,80.1,61.5,57.9,66.0,1013.1,1010.0,1015.9,9.8,0.0,27.0,37.3,22.8,10.8,2.2,75.1,74.8,11.4,0.7,254.0,11.0,7.0,74.4,6.0,23.2,26187.33333333333
08-23T13:00:00,74.8,70.0,80.1,61.4,57.9,66.0,1012.8,1009.7,1015.6,9.8,0.0,30.2,34.1,24.1,9.5,2.2,75.1,74.8,12.5,0.4,255.0,12.2,7.0,75.4,6.0,23.0,27240.33333333333
08-23T14:00:00,74.4,70.0,79.0,61.4,57.9,64.9,1012.3,1009.2,1015.1,9.4,0.0,27.0,37.2,26.0,7.2,2.6,74.6,74.4,13.4,0.2,256.0,13.0,7.0,85.0,6.0,13.7,28669.83333333333
08-23T15:00:00,73.7,70.0,78.1,61.3,57.0,64.9,1011.7,1008.7,1014.6,8.7,0.0,21.3,42.3,25.5,7.8,3.1,73.9,73.7,13.7,0.0,258.0,13.4,7.0,88.6,6.0,10.9,30259.75
08-23T16:00:00,72.6,69.1,77.0,61.4,57.2,64.9,1011.4,1008.3,1014.2,7.6,0.0,21.9,37.4,25.6,11.4,3.7,72.8,72.6,13.4,0.0,257.0,13.1,7.0,84.1,6.0,14.8,31723.416666666668
08-23T17:00:00,71.2,68.0,75.9,61.4,57.0,64.9,1011.2,1008.1,1014.0,6.2,0.0,21.2,39.9,24.3,10.0,4.6,71.4,71.2,12.6,0.2,257.0,12.4,7.0,84.2,6.0,15.1,32841.833333333336
08-23T18:00:00,69.5,66.0,73.9,61.3,57.9,64.9,1011.1,1008.1,1014.0,4.6,0.0,24.4,35.0,21.3,12.2,7.1,69.7,69.5,11.4,0.2,255.0,11.1,7.0,76.9,6.0,21.8,33065.75
08-23T19:00:00,68.1,64.9,72.0,61.3,57.9,64.9,1011.4,1008.3,1014.2,3.2,0.2,25.5,32.4,21.0,11.4,9.7,68.3,68.1,9.8,0.4,254.0,9.6,7.0,66.8,6.0,31.8,32783.583333333336
08-23T20:00:00,67.7,64.0,72.0,61.4,57.9,64.9,1011.9,1008.9,1014.7,2.9,0.2,38.8,23.9,15.4,10.7,11.2,67.9,67.7,8.1,2.2,250.0,7.7,7.0,55.1,6.0,38.6,32332.25
08-23T21:00:00,67.4,64.0,72.0,61.3,57.9,64.9,1012.3,1009.3,1015.1,2.7,0.3,39.8,22.9,17.3,9.3,10.7,67.7,67.4,6.8,4.2,247.0,6.3,7.0,45.8,6.0,41.6,30808.58333333333
08-23T22:00:00,67.3,64.0,71.1,61.3,57.9,64.9,1012.4,1009.5,1015.1,2.6,0.3,34.0,24.4,12.6,15.2,13.8,67.6,67.3,5.8,8.5,242.0,4.8,7.0,38.1,6.0,36.1,28321.08333333333
08-23T23:00:00,67.1,64.0,71.1,61.5,57.9,64.9,1012.5,1009.4,1015.1,2.4,0.3,32.8,27.0,13.9,12.6,13.6,67.4,67.1,5.0,13.6,241.0,3.6,7.0,31.3,6.0,31.0,26099.0
08-24T00:00:00,66.9,63.0,71.1,61.5,57.9,64.9,1012.5,1009.4,1015.1,2.3,0.4,34.3,24.4,12.7,12.5,16.1,67.2,66.9,4.4,18.5,242.0,2.8,7.0,28.0,6.0,23.8,24520.23076923077
08-24T01:00:00,66.7,63.0,71.1,61.5,57.9,64.9,1012.2,1009.2,1015.0,2.1,0.4,35.3,20.5,14.6,10.5,19.2,67.0,66.7,4.2,19.3,245.0,2.2,7.0,26.3,6.0,19.5,23292.0
08-24T02:00:00,66.5,63.0,70.9,61.5,59.0,64.9,1012.1,1009.1,1014.8,2.0,0.5,35.2,19.4,13.1,10.0,22.3,66.8,66.5,3.3,33.1,250.0,1.4,7.0,23.8,6.0,10.4,22455.416666666668
08-24T03:00:00,66.3,63.0,70.0,61.4,57.9,64.9,1012.0,1008.9,1014.6,1.8,0.5,32.5,20.7,9.9,9.2,27.7,66.6,66.3,3.1,34.7,248.0,1.1,7.0,21.8,6.0,8.7,22086.5
08-24T04:00:00,66.1,62.6,70.0,61.4,57.9,64.9,1012.0,1009.0,1014.6,1.7,0.6,26.5,17.6,11.0,11.0,34.0,66.4,66.1,3.1,35.9,221.0,0.4,7.0,18.3,3.0,14.8,22346.58333333333
08-24T05:00:00,66.1,62.1,70.0,61.4,57.9,64.9,1012.2,1009.2,1014.9,1.7,0.6,22.3,18.1,16.8,13.2,29.7,66.4,66.1,3.3,32.9,204.0,0.4,7.0,18.3,3.0,16.7,23346.916666666668
08-24T06:00:00,66.6,63.0,70.5,61.6,57.9,64.9,1012.7,1009.6,1015.6,2.1,0.5,15.4,19.8,17.6,16.5,30.8,66.9,66.6,3.7,26.9,172.0,0.7,3.0,19.1,7.0,15.0,24891.666666666668
