date,HLY_TEMP_NORMAL_LA,HLY_TEMP_10PCTL_LA,HLY_TEMP_90PCTL_LA,HLY_DEWP_NORMAL_LA,HLY_DEWP_10PCTL_LA,HLY_DEWP_90PCTL_LA,HLY_PRES_NORMAL_LA,HLY_PRES_10PCTL_LA,HLY_PRES_90PCTL_LA,HLY_CLDH_NORMAL_LA,HLY_HTDH_NORMAL_LA,HLY_CLOD_PCTCLR_LA,HLY_CLOD_PCTFEW_LA,HLY_CLOD_PCTSCT_LA,HLY_CLOD_PCTBKN_LA,HLY_CLOD_PCTOVC_LA,HLY_HIDX_NORMAL_LA,HLY_WCHL_NORMAL_LA,HLY_WIND_AVGSPD_LA,HLY_WIND_PCTCLM_LA,HLY_WIND_VCTDIR_LA,HLY_WIND_VCTSPD_LA,HLY_WIND_1STDIR_LA,HLY_WIND_1STPCT_LA,HLY_WIND_2NDDIR_LA,HLY_WIND_2NDPCT_LA,Megawatts_2019
07-29T15:00:00,72.8,69.1,77.0,61.5,57.9,64.9,1013.1,1010.8,1015.5,7.8,0.0,13.0,37.3,34.1,12.5,3.2,73.0,72.8,13.8,0.0,256.0,13.5,7.0,80.3,6.0,19.7,451254.0
07-29T16:00:00,71.8,68.0,75.9,61.5,57.0,64.9,1012.7,1010.3,1015.0,6.9,0.0,12.1,34.8,32.0,16.0,5.0,72.1,71.8,13.7,0.0,257.0,13.4,7.0,82.6,6.0,16.9,465247.0
07-29T17:00:00,70.5,66.9,75.0,61.5,57.0,64.9,1012.4,1010.1,1014.7,5.6,0.0,15.1,30.2,32.7,14.6,7.3,70.7,70.5,13.0,0.2,256.0,12.8,7.0,80.8,6.0,18.2,475459.0
07-29T18:00:00,68.9,64.9,73.0,61.4,57.9,64.9,1012.4,1010.2,1014.7,4.1,0.1,15.5,31.0,30.2,14.0,9.2,69.2,68.9,11.9,0.0,255.0,11.6,7.0,77.7,6.0,21.2,474391.0
07-29T19:00:00,67.4,64.0,71.1,61.3,57.9,64.9,1012.7,1010.4,1015.1,2.8,0.3,15.5,25.9,25.9,18.5,14.2,67.7,67.4,10.4,0.0,255.0,10.0,7.0,71.7,6.0,26.1,460118.0
07-29T20:00:00,66.9,63.0,71.1,61.3,57.9,64.9,1013.0,1010.8,1015.4,2.3,0.5,21.5,23.8,20.8,14.9,19.0,67.1,66.9,8.9,0.2,252.0,8.4,7.0,59.3,6.0,37.0,447063.0
07-29T21:00:00,66.6,63.0,70.0,61.3,57.9,64.9,1013.6,1011.3,1016.0,2.1,0.5,25.4,21.9,17.4,17.4,17.9,66.9,66.6,7.3,2.7,249.0,6.6,7.0,51.4,6.0,38.5,423234.0
07-29T22:00:00,66.4,63.0,70.0,61.3,57.9,64.9,1013.7,1011.5,1016.1,2.0,0.6,23.6,20.0,13.6,21.1,21.6,66.7,66.4,6.5,4.0,246.0,5.6,7.0,43.5,6.0,39.0,384973.0
07-29T23:00:00,66.2,63.0,70.0,61.3,57.9,64.9,1013.8,1011.7,1016.1,1.9,0.7,23.7,23.9,15.3,15.9,21.2,66.5,66.2,5.5,7.3,247.0,4.4,7.0,42.9,6.0,28.6,322839.0
07-30T00:00:00,66.1,62.6,70.0,61.3,57.9,64.0,1013.7,1011.3,1016.1,1.8,0.7,22.0,22.5,15.9,14.3,25.2,66.4,66.1,5.1,12.4,250.0,3.5,7.0,35.8,6.0,23.4,352282.0
07-30T01:00:00,65.9,62.1,70.0,61.3,57.9,64.9,1013.5,1011.2,1015.9,1.7,0.7,20.3,22.2,14.4,12.7,30.4,66.2,65.9,4.6,16.9,253.0,2.8,7.0,34.4,6.0,16.3,305810.0
07-30T02:00:00,65.8,62.1,69.4,61.3,57.9,64.9,1013.3,1011.0,1015.7,1.6,0.8,18.7,23.0,10.3,12.7,35.2,66.1,65.8,4.1,20.0,263.0,2.2,7.0,32.1,6.0,13.1,292823.0
07-30T03:00:00,65.7,62.1,69.1,61.3,57.9,64.9,1013.2,1011.0,1015.6,1.5,0.8,20.33333333333333,23.0,13.533333333333331,12.7,26.72000000000001,66.0,65.7,3.9,24.9,259.0,1.8,7.0,29.6,8.0,11.0,285203.0
07-30T04:00:00,65.7,62.1,69.1,61.4,57.9,64.9,1013.2,1011.0,1015.6,1.5,0.8,13.0,14.9,8.4,14.7,49.1,66.0,65.7,3.7,27.8,257.0,1.6,7.0,28.5,8.0,9.8,286207.0
07-30T05:00:00,65.6,62.1,69.1,61.3,57.9,64.9,1013.5,1011.2,1015.9,1.4,0.8,17.344444444444445,14.9,10.744444444444444,13.7,33.324,66.0,65.6,3.6,28.2,253.0,1.0,7.0,22.0,3.0,12.2,298838.0
07-30T06:00:00,66.2,63.0,70.0,61.5,57.2,64.9,1013.9,1011.7,1016.2,1.8,0.6,16.892592592592592,14.9,10.892592592592592,14.2,34.94879999999999,66.5,66.2,3.8,24.7,237.0,1.3,7.0,21.0,6.0,16.7,314107.0
07-30T07:00:00,67.6,64.0,72.0,61.6,57.9,64.9,1014.3,1011.9,1016.6,3.0,0.3,15.74567901234568,14.9,10.012345679012348,13.95,35.85856,67.9,67.6,4.1,19.8,222.0,1.6,7.0,21.5,6.0,18.7,326459.0
07-30T08:00:00,69.5,64.9,75.0,61.6,57.0,64.9,1014.6,1012.2,1016.8,4.7,0.2,16.66090534979424,14.9,10.549794238683129,14.075,35.990272000000004,69.8,69.5,4.7,16.7,228.0,2.7,7.0,29.8,6.0,22.0,335800.0
07-30T09:00:00,71.3,66.0,77.0,61.7,57.2,64.9,1014.6,1012.3,1017.0,6.3,0.1,10.2,22.0,27.9,18.2,21.7,71.5,71.3,6.4,7.1,248.0,5.3,7.0,50.6,6.0,27.2,341666.0
07-30T10:00:00,72.3,66.9,78.1,61.8,57.9,66.0,1014.7,1012.4,1017.1,7.4,0.0,13.5,26.4,24.3,18.3,17.4,72.6,72.3,8.4,2.5,253.0,7.9,7.0,63.9,6.0,29.0,350941.0
07-30T11:00:00,73.1,69.1,78.1,61.7,57.9,64.9,1014.6,1012.4,1016.9,8.1,0.0,16.2,36.0,27.8,12.3,7.7,73.3,73.1,10.1,0.0,253.0,9.8,7.0,67.2,6.0,30.7,362106.0
07-30T12:00:00,73.5,69.1,78.1,61.6,57.0,64.9,1014.3,1012.0,1016.6,8.5,0.0,19.4,35.1,30.6,10.6,4.3,73.8,73.5,11.5,0.0,254.0,11.2,7.0,72.2,6.0,26.9,376083.0
07-30T13:00:00,73.6,69.1,78.1,61.5,57.0,64.9,1014.0,1011.7,1016.2,8.6,0.0,18.5,36.6,32.3,9.5,3.0,73.9,73.6,12.9,0.0,254.0,12.6,7.0,70.5,6.0,29.5,394863.0
07-30T14:00:00,73.3,69.1,77.9,61.5,57.0,64.9,1013.5,1011.2,1015.9,8.3,0.0,17.2,36.5,33.8,9.3,3.2,73.6,73.3,13.6,0.0,256.0,13.3,7.0,76.6,6.0,23.1,411810.0
07-30T15:00:00,72.8,69.1,77.0,61.5,57.9,64.9,1013.1,1010.7,1015.4,7.8,0.0,13.9,37.2,33.7,12.0,3.2,73.0,72.8,13.8,0.0,256.0,13.6,7.0,80.5,6.0,19.5,427762.0
07-30T16:00:00,71.8,68.0,75.9,61.5,57.0,64.9,1012.7,1010.3,1015.0,6.8,0.0,12.6,35.5,31.8,14.6,5.5,72.0,71.8,13.7,0.0,257.0,13.4,7.0,83.1,6.0,16.4,439852.0
07-30T17:00:00,70.5,66.9,74.3,61.5,57.0,64.9,1012.4,1010.1,1014.7,5.5,0.0,15.4,31.2,32.4,13.7,7.3,70.7,70.5,13.1,0.2,257.0,12.8,7.0,81.3,6.0,17.4,449269.0
07-30T18:00:00,68.9,64.9,73.0,61.4,57.9,64.9,1012.4,1010.1,1014.6,4.1,0.1,16.0,31.8,29.8,12.8,9.8,69.1,68.9,11.9,0.0,256.0,11.6,7.0,78.2,6.0,20.7,450472.0
07-30T19:00:00,67.4,64.0,71.1,61.3,57.9,64.9,1012.6,1010.3,1015.0,2.7,0.3,15.5,27.5,25.4,16.8,14.8,67.7,67.4,10.4,0.0,255.0,10.1,7.0,72.4,6.0,25.9,441517.0
07-30T20:00:00,66.8,63.0,71.1,61.3,57.9,64.9,1013.0,1010.7,1015.4,2.3,0.5,22.2,24.7,20.4,13.9,18.8,67.1,66.8,8.8,0.4,252.0,8.4,7.0,58.5,6.0,37.6,433623.0
07-30T21:00:00,66.6,63.0,70.0,61.3,57.9,64.9,1013.5,1011.3,1015.9,2.1,0.5,25.2,23.2,17.0,16.2,18.2,66.9,66.6,7.3,2.9,249.0,6.6,7.0,51.0,6.0,38.5,413430.0
07-30T22:00:00,66.4,63.0,70.0,61.3,57.9,64.9,1013.7,1011.5,1016.1,2.0,0.6,23.6,20.2,14.1,20.2,22.0,66.7,66.4,6.4,4.9,246.0,5.6,7.0,42.7,6.0,39.1,379579.0
07-30T23:00:00,66.2,63.0,70.0,61.3,57.9,64.9,1013.7,1011.6,1016.1,1.9,0.7,23.8,24.9,15.1,15.4,20.8,66.5,66.2,5.5,8.0,247.0,4.4,7.0,42.0,6.0,29.5,318863.0
07-31T00:00:00,66.1,62.6,70.0,61.3,57.9,64.0,1013.6,1011.3,1016.1,1.8,0.7,21.6,23.7,16.0,13.1,25.6,66.4,66.1,5.1,11.1,249.0,3.5,7.0,35.4,6.0,23.7,348127.0
07-31T01:00:00,65.9,62.1,70.0,61.3,57.9,64.9,1013.4,1011.2,1015.8,1.7,0.7,19.7,24.0,13.9,12.3,30.1,66.2,65.9,4.7,15.3,251.0,2.7,7.0,34.4,6.0,16.2,303002.0
07-31T02:00:00,65.8,62.1,69.1,61.3,57.9,64.9,1013.2,1011.0,1015.7,1.5,0.8,18.2,23.9,10.6,12.8,34.5,66.1,65.8,4.1,20.9,262.0,2.1,7.0,30.9,6.0,13.8,290792.0
07-31T03:00:00,65.7,62.1,69.1,61.3,57.9,64.9,1013.2,1010.9,1015.6,1.5,0.8,19.83333333333333,23.9,13.5,12.55,26.6,66.0,65.7,3.9,24.9,258.0,1.7,7.0,29.8,8.0,10.2,283970.0
07-31T04:00:00,65.6,62.1,69.1,61.4,57.9,64.9,1013.2,1010.9,1015.6,1.4,0.8,12.3,16.0,8.6,14.2,48.8,65.9,65.6,3.6,27.8,255.0,1.5,7.0,28.7,6.0,9.2,285356.0
07-31T05:00:00,65.6,62.1,69.1,61.3,57.2,64.9,1013.5,1011.2,1015.9,1.4,0.8,16.777777777777775,16.0,10.9,13.375,33.120000000000005,65.9,65.6,3.5,29.1,250.0,0.9,7.0,22.1,3.0,12.6,298087.0
07-31T06:00:00,66.2,63.0,70.0,61.5,57.2,64.9,1013.9,1011.6,1016.2,1.8,0.6,16.303703703703704,16.0,11.0,13.7875,34.624,66.5,66.2,3.7,26.4,234.0,1.3,7.0,20.5,6.0,16.7,313543.0
07-31T07:00:00,67.6,64.0,72.0,61.6,57.9,64.9,1014.3,1011.9,1016.6,2.9,0.3,15.12716049382716,16.0,10.166666666666666,13.58125,35.528800000000004,67.8,67.6,4.1,20.2,219.0,1.6,7.0,21.9,6.0,18.6,325671.0
07-31T08:00:00,69.5,64.9,75.0,61.6,57.0,64.9,1014.5,1012.2,1016.8,4.6,0.2,16.069547325102878,16.0,10.688888888888888,13.684375,35.73456,69.7,69.5,4.6,16.9,228.0,2.7,7.0,28.9,6.0,22.4,334148.0
07-31T09:00:00,71.2,66.0,77.0,61.6,57.0,64.9,1014.6,1012.3,1016.8,6.3,0.1,9.7,22.4,27.5,17.8,22.6,71.5,71.2,6.3,7.3,247.0,5.1,7.0,49.9,6.0,26.2,340635.0
07-31T10:00:00,72.4,67.3,78.1,61.8,57.0,64.9,1014.7,1012.4,1017.0,7.4,0.0,12.8,26.8,24.8,18.3,17.2,72.7,72.4,8.4,2.7,252.0,7.9,7.0,62.7,6.0,29.7,347502.0
07-31T11:00:00,73.1,69.1,78.1,61.7,57.9,64.9,1014.6,1012.3,1016.9,8.1,0.0,15.8,36.5,27.8,12.5,7.4,73.3,73.1,10.1,0.0,253.0,9.7,7.0,67.4,6.0,30.5,360233.0
07-31T12:00:00,73.5,69.1,78.1,61.6,57.0,64.9,1014.3,1012.0,1016.6,8.5,0.0,19.8,35.1,30.8,10.3,4.0,73.7,73.5,11.5,0.0,254.0,11.3,7.0,72.4,6.0,27.2,375161.0
07-31T13:00:00,73.6,69.1,78.1,61.5,57.0,64.9,1013.9,1011.6,1016.2,8.6,0.0,18.5,37.5,31.5,9.8,2.8,73.9,73.6,12.8,0.0,254.0,12.5,7.0,71.5,6.0,28.5,395342.0
07-31T14:00:00,73.3,69.1,77.0,61.5,57.0,64.9,1013.5,1011.2,1015.9,8.3,0.0,17.6,36.5,33.3,9.8,2.7,73.6,73.3,13.6,0.0,256.0,13.3,7.0,76.6,6.0,23.1,415209.0
07-31T15:00:00,72.7,69.1,77.0,61.5,57.9,64.9,1013.0,1010.7,1015.3,7.7,0.0,13.9,37.4,33.5,12.0,3.2,73.0,72.7,13.9,0.0,256.0,13.6,7.0,81.5,6.0,18.5,433519.0
07-31T16:00:00,71.8,68.0,75.9,61.6,57.9,64.9,1012.6,1010.2,1014.9,6.8,0.0,12.6,35.8,30.6,15.5,5.5,72.0,71.8,13.6,0.0,257.0,13.4,7.0,84.1,6.0,15.6,448318.0
07-31T17:00:00,70.5,66.9,73.9,61.5,57.9,64.9,1012.4,1010.1,1014.7,5.5,0.0,16.2,31.1,31.9,14.2,6.6,70.7,70.5,13.1,0.0,257.0,12.8,7.0,80.8,6.0,18.4,459684.0
07-31T18:00:00,68.9,64.9,73.0,61.4,57.9,64.9,1012.3,1010.1,1014.6,4.0,0.1,15.9,32.7,28.7,13.4,9.3,69.1,68.9,11.9,0.0,256.0,11.6,7.0,78.0,6.0,21.2,459899.0
07-31T19:00:00,67.4,64.0,71.1,61.3,57.9,64.9,1012.6,1010.2,1015.0,2.7,0.3,15.1,28.9,24.6,16.9,14.6,67.6,67.4,10.4,0.0,255.0,10.1,7.0,73.2,6.0,25.4,449239.0
07-31T20:00:00,66.8,63.0,71.1,61.3,57.9,64.9,1013.0,1010.7,1015.4,2.2,0.5,21.8,25.1,20.7,13.5,18.9,67.1,66.8,8.7,0.4,252.0,8.4,7.0,58.2,6.0,38.1,439379.0
07-31T21:00:00,66.5,63.0,70.0,61.4,57.9,64.9,1013.5,1011.2,1015.9,2.1,0.5,25.9,22.4,18.0,17.0,16.7,66.8,66.5,7.2,2.9,249.0,6.6,7.0,51.4,6.0,38.5,416939.0
07-31T22:00:00,66.4,63.0,70.0,61.3,57.9,64.9,1013.6,1011.5,1015.9,2.0,0.6,24.3,20.0,14.3,20.7,20.7,66.7,66.4,6.4,4.9,246.0,5.6,7.0,41.6,6.0,40.9,380902.0
07-31T23:00:00,66.2,63.0,70.0,61.3,57.9,64.9,1013.7,1011.6,1016.1,1.9,0.7,24.2,25.0,15.2,15.5,20.1,66.5,66.2,5.5,7.8,247.0,4.4,7.0,40.8,6.0,30.2,319097.0
08-01T00:00:00,66.1,63.0,70.0,61.3,57.9,64.2,1013.6,1011.3,1016.1,1.8,0.7,22.0,23.7,16.4,13.2,24.7,66.4,66.1,5.1,10.9,248.0,3.5,7.0,35.0,6.0,23.4,349623.0
08-01T01:00:00,65.9,63.0,70.0,61.3,57.9,64.9,1013.4,1011.1,1015.8,1.6,0.7,20.6,24.2,13.5,12.9,28.8,66.2,65.9,4.7,15.3,251.0,2.6,7.0,34.0,6.0,16.3,304443.0
08-01T02:00:00,65.8,62.1,69.1,61.3,57.9,64.9,1013.2,1011.0,1015.7,1.5,0.8,18.8,24.0,10.4,13.1,33.8,66.1,65.8,4.0,21.1,261.0,2.1,7.0,31.6,6.0,13.7,291617.0
08-01T03:00:00,65.7,62.1,69.1,61.3,57.9,64.9,1013.1,1010.8,1015.6,1.5,0.8,20.46666666666667,24.0,13.433333333333332,13.0,25.62,66.0,65.7,3.9,24.9,258.0,1.7,7.0,29.2,8.0,11.0,285001.0
08-01T04:00:00,65.6,62.1,69.1,61.4,57.9,64.9,1013.2,1010.9,1015.6,1.4,0.8,12.8,16.3,8.4,14.0,48.6,65.9,65.6,3.6,28.9,252.0,1.5,7.0,27.0,6.0,10.4,286318.0
08-01T05:00:00,65.6,62.1,69.1,61.2,57.0,64.9,1013.5,1011.2,1015.9,1.4,0.8,17.355555555555554,16.3,10.744444444444444,13.5,32.303999999999995,65.9,65.6,3.5,30.4,251.0,0.9,7.0,22.5,3.0,12.9,298713.0
08-01T06:00:00,66.2,63.0,70.0,61.5,57.2,64.9,1013.9,1011.7,1016.2,1.8,0.6,16.874074074074073,16.3,10.85925925925926,13.75,33.8248,66.5,66.2,3.6,27.6,233.0,1.3,7.0,19.4,6.0,17.5,314250.0
08-01T07:00:00,67.5,64.0,72.0,61.6,57.9,64.9,1014.3,1011.9,1016.6,2.9,0.3,15.676543209876542,16.3,10.001234567901236,13.625,34.82976,67.8,67.5,4.1,20.2,220.0,1.6,7.0,21.8,6.0,18.6,326819.0
08-01T08:00:00,69.4,64.9,73.9,61.5,57.0,64.9,1014.5,1012.2,1016.8,4.6,0.2,16.635390946502056,16.3,10.534979423868313,13.6875,35.035712,69.7,69.4,4.6,18.0,229.0,2.6,7.0,28.4,6.0,22.6,335223.0
08-01T09:00:00,71.2,66.0,75.9,61.6,57.0,64.9,1014.6,1012.3,1016.8,6.3,0.1,11.4,21.7,26.6,19.0,21.4,71.5,71.2,6.3,8.0,247.0,5.0,7.0,49.4,6.0,25.4,341338.0
08-01T10:00:00,72.4,68.0,77.0,61.8,57.0,64.9,1014.7,1012.4,1017.0,7.4,0.0,13.6,26.4,25.3,18.2,16.6,72.6,72.4,8.4,2.9,252.0,7.9,7.0,64.4,6.0,27.9,351481.0
08-01T11:00:00,73.1,69.1,78.1,61.6,57.9,64.9,1014.5,1012.3,1016.8,8.1,0.0,16.5,37.4,27.2,12.5,6.4,73.3,73.1,10.0,0.0,253.0,9.7,7.0,68.7,6.0,29.2,364273.0
08-01T12:00:00,73.5,69.1,78.1,61.6,57.0,64.9,1014.3,1012.0,1016.5,8.5,0.0,20.8,35.0,30.5,10.5,3.2,73.7,73.5,11.5,0.0,254.0,11.3,7.0,74.6,6.0,24.9,379023.0
08-01T13:00:00,73.6,69.1,78.1,61.5,57.0,64.9,1013.9,1011.6,1016.1,8.6,0.0,20.0,37.2,30.4,9.7,2.7,73.8,73.6,12.9,0.0,254.0,12.6,7.0,72.7,6.0,27.3,400642.0
08-01T14:00:00,73.3,69.1,77.0,61.5,57.0,64.9,1013.5,1011.2,1015.8,8.3,0.0,17.6,37.8,32.0,9.8,2.9,73.5,73.3,13.6,0.0,255.0,13.3,7.0,77.4,6.0,22.6,421966.0
08-01T15:00:00,72.7,69.1,77.0,61.5,57.9,64.9,1013.0,1010.7,1015.2,7.7,0.0,14.1,37.7,34.1,10.9,3.2,72.9,72.7,13.9,0.0,257.0,13.6,7.0,83.1,6.0,16.9,439617.0
08-01T16:00:00,71.7,68.0,75.9,61.5,57.9,64.9,1012.6,1010.3,1014.8,6.8,0.0,12.3,36.3,30.8,14.8,5.7,72.0,71.7,13.7,0.0,257.0,13.4,7.0,84.7,6.0,15.1,453748.0
08-01T17:00:00,70.4,66.0,73.9,61.5,57.9,64.9,1012.4,1010.1,1014.6,5.5,0.0,16.5,31.2,32.4,14.0,5.9,70.6,70.4,13.2,0.0,257.0,12.9,7.0,81.0,6.0,18.2,463622.0
08-01T18:00:00,68.8,64.9,73.0,61.3,57.9,64.9,1012.3,1010.1,1014.6,4.0,0.1,17.0,32.8,28.3,13.3,8.5,69.1,68.8,11.9,0.0,255.0,11.6,7.0,78.0,6.0,21.5,463821.0
08-01T19:00:00,67.3,64.0,71.1,61.3,57.9,64.9,1012.6,1010.2,1014.9,2.6,0.3,15.9,29.7,24.6,15.3,14.6,67.6,67.3,10.4,0.0,255.0,10.1,7.0,71.4,6.0,27.1,451931.0
08-01T20:00:00,66.7,63.0,70.0,61.3,57.9,64.9,1013.0,1010.7,1015.3,2.2,0.5,22.4,24.7,21.1,12.9,18.8,67.0,66.7,8.7,0.4,252.0,8.4,7.0,58.7,6.0,37.6,440125.0
08-01T21:00:00,66.5,63.0,70.0,61.3,57.9,64.9,1013.5,1011.3,1015.7,2.1,0.5,26.5,23.0,17.0,16.5,17.0,66.8,66.5,7.2,2.9,249.0,6.6,7.0,50.9,6.0,39.1,418888.0
08-01T22:00:00,66.3,63.0,70.0,61.3,57.9,64.9,1013.6,1011.5,1015.9,1.9,0.6,24.4,20.0,14.6,20.0,21.0,66.6,66.3,6.3,4.5,246.0,5.5,7.0,41.2,6.0,41.2,382633.0
08-01T23:00:00,66.1,63.0,70.0,61.3,57.9,64.9,1013.7,1011.6,1015.9,1.8,0.7,24.5,25.6,14.7,15.3,19.9,66.4,66.1,5.5,7.1,247.0,4.4,7.0,40.8,6.0,30.4,319974.0
08-02T00:00:00,66.0,63.0,70.0,61.3,57.9,64.2,1013.6,1011.3,1015.8,1.7,0.7,21.8,24.2,16.1,12.9,25.0,66.3,66.0,5.1,10.9,247.0,3.5,7.0,34.9,6.0,25.0,349147.0
08-02T01:00:00,65.8,62.6,70.0,61.3,57.9,64.9,1013.4,1011.2,1015.6,1.6,0.8,20.6,25.5,12.6,12.4,28.8,66.1,65.8,4.7,14.0,250.0,2.7,7.0,34.6,6.0,17.4,302319.0
08-02T02:00:00,65.7,62.1,69.1,61.3,57.9,64.9,1013.2,1011.0,1015.5,1.5,0.8,18.8,25.8,9.2,12.2,34.0,66.0,65.7,4.0,22.4,259.0,2.2,7.0,31.6,6.0,13.7,288803.0
08-02T03:00:00,65.6,62.1,69.1,61.3,57.9,64.9,1013.1,1010.8,1015.4,1.4,0.8,20.4,25.8,12.633333333333336,12.3,25.74,65.9,65.6,3.8,25.8,257.0,1.7,7.0,28.1,8.0,11.0,281809.0
08-02T04:00:00,65.5,62.1,69.1,61.3,57.9,64.9,1013.2,1010.9,1015.4,1.4,0.8,13.3,16.1,8.6,13.3,48.6,65.8,65.5,3.6,28.1,252.0,1.5,7.0,26.6,6.0,10.9,281849.0
08-02T05:00:00,65.5,62.1,69.1,61.2,57.0,64.9,1013.4,1011.1,1015.8,1.3,0.8,17.5,16.1,10.144444444444446,12.8,32.428,65.8,65.5,3.5,30.2,256.0,1.0,7.0,23.7,3.0,12.7,293722.0
08-02T06:00:00,66.1,63.0,70.0,61.4,57.0,64.9,1013.8,1011.7,1016.1,1.7,0.6,17.066666666666666,16.1,10.45925925925926,13.05,33.913599999999995,66.4,66.1,3.7,26.9,238.0,1.3,7.0,20.2,6.0,16.5,307339.0
08-02T07:00:00,67.5,64.0,71.1,61.6,57.9,64.9,1014.2,1011.9,1016.6,2.8,0.3,15.955555555555556,16.1,9.73456790123457,12.925,34.93632,67.8,67.5,4.1,20.7,222.0,1.7,7.0,21.7,6.0,19.3,318874.0
08-02T08:00:00,69.4,64.9,73.9,61.5,57.0,64.9,1014.5,1012.3,1016.7,4.6,0.2,16.84074074074074,16.1,10.112757201646092,12.9875,35.123584,69.6,69.4,4.7,16.9,231.0,2.8,7.0,29.1,6.0,23.4,327209.0
08-02T09:00:00,71.2,66.0,75.9,61.6,57.0,64.9,1014.5,1012.3,1016.8,6.2,0.1,12.2,22.2,26.8,18.6,20.3,71.4,71.2,6.3,8.4,248.0,5.1,7.0,50.3,6.0,25.1,334383.0
08-02T10:00:00,72.3,68.0,77.0,61.7,57.0,64.9,1014.7,1012.3,1017.0,7.3,0.0,13.6,27.8,24.1,18.6,15.9,72.6,72.3,8.4,3.2,253.0,7.9,7.0,65.2,6.0,27.4,344872.0
08-02T11:00:00,73.1,69.1,78.1,61.6,57.9,64.9,1014.5,1012.2,1016.8,8.1,0.0,16.1,38.8,27.2,12.6,5.3,73.3,73.1,10.0,0.0,253.0,9.7,7.0,68.6,6.0,29.5,361683.0
08-02T12:00:00,73.5,69.1,78.1,61.5,57.0,64.9,1014.2,1012.0,1016.4,8.5,0.0,20.6,35.3,31.1,10.2,2.7,73.7,73.5,11.6,0.0,254.0,11.3,7.0,74.6,6.0,24.9,379263.0
08-02T13:00:00,73.5,69.1,78.1,61.4,57.0,64.9,1013.9,1011.6,1016.1,8.5,0.0,20.3,37.1,30.0,10.1,2.5,73.8,73.5,12.9,0.0,254.0,12.6,7.0,72.2,6.0,27.5,401857.0
08-02T14:00:00,73.2,69.1,77.0,61.5,57.0,64.9,1013.4,1011.2,1015.8,8.2,0.0,18.0,37.9,31.6,9.7,2.9,73.5,73.2,13.6,0.0,255.0,13.4,7.0,78.4,6.0,21.6,425429.0
08-02T15:00:00,72.7,69.1,77.0,61.5,57.9,64.9,1013.0,1010.6,1015.2,7.7,0.0,14.3,38.3,32.8,11.4,3.2,72.9,72.7,13.9,0.0,257.0,13.6,7.0,82.8,6.0,16.9,445708.0
08-02T16:00:00,71.7,68.0,75.9,61.5,57.9,64.9,1012.6,1010.3,1014.8,6.7,0.0,12.6,36.4,30.7,14.4,5.9,71.9,71.7,13.7,0.0,257.0,13.4,7.0,84.7,6.0,15.1,462444.0
08-02T17:00:00,70.4,66.0,73.9,61.4,57.9,64.9,1012.3,1010.1,1014.6,5.4,0.0,16.2,31.7,33.4,13.3,5.4,70.6,70.4,13.1,0.0,257.0,12.8,7.0,81.0,6.0,18.2,470683.0
08-02T18:00:00,68.8,64.9,73.0,61.3,57.9,64.9,1012.3,1010.1,1014.6,4.0,0.1,17.0,33.8,27.6,12.8,8.8,69.0,68.8,11.9,0.0,255.0,11.6,7.0,76.9,6.0,22.5,467947.0
08-02T19:00:00,67.3,64.0,71.1,61.3,57.9,64.9,1012.5,1010.2,1014.9,2.6,0.3,14.8,31.9,23.5,15.3,14.5,67.5,67.3,10.4,0.0,255.0,10.1,7.0,70.7,6.0,27.9,453987.0
08-02T20:00:00,66.7,63.0,70.0,61.3,57.9,64.9,1012.9,1010.7,1015.2,2.2,0.5,22.1,25.7,21.6,12.3,18.3,67.0,66.7,8.7,0.4,252.0,8.3,7.0,57.5,6.0,38.0,441082.0
08-02T21:00:00,66.5,63.0,70.0,61.3,57.9,64.9,1013.5,1011.2,1015.7,2.0,0.5,26.2,24.4,16.0,16.2,17.2,66.8,66.5,7.1,3.1,249.0,6.6,7.0,49.5,6.0,40.4,419560.0
08-02T22:00:00,66.3,63.0,70.0,61.3,57.9,64.9,1013.6,1011.4,1015.9,1.9,0.6,23.8,20.2,15.4,19.7,20.9,66.6,66.3,6.2,5.4,246.0,5.5,6.0,41.2,7.0,41.0,386894.0
08-02T23:00:00,66.1,63.0,70.0,61.3,57.9,64.9,1013.7,1011.5,1015.9,1.8,0.7,23.4,27.7,13.9,14.9,20.1,66.4,66.1,5.5,7.1,247.0,4.4,7.0,41.3,6.0,30.7,326251.0
08-03T00:00:00,66.0,63.0,70.0,61.3,57.9,64.9,1013.6,1011.3,1015.8,1.7,0.7,21.0,25.1,16.2,12.9,24.8,66.3,66.0,5.1,11.1,247.0,3.4,7.0,34.7,6.0,24.4,356062.0
08-03T01:00:00,65.8,62.6,70.0,61.3,57.9,64.9,1013.4,1011.1,1015.6,1.6,0.8,20.9,25.3,12.4,12.6,28.8,66.1,65.8,4.7,14.0,249.0,2.8,7.0,35.2,6.0,18.0,307153.0
08-03T02:00:00,65.7,62.1,69.1,61.3,57.9,64.9,1013.2,1011.0,1015.4,1.5,0.8,18.9,25.1,8.7,12.8,34.4,66.0,65.7,4.0,22.2,258.0,2.1,7.0,31.0,6.0,14.0,292036.0
08-03T03:00:00,65.6,62.1,69.1,61.3,57.9,64.9,1013.1,1010.9,1015.4,1.4,0.8,20.266666666666666,25.1,12.433333333333332,12.7,25.8,65.9,65.6,3.8,26.0,257.0,1.6,7.0,26.9,8.0,11.5,282398.0
