date,HLY_TEMP_NORMAL_LA,HLY_TEMP_10PCTL_LA,HLY_TEMP_90PCTL_LA,HLY_DEWP_NORMAL_LA,HLY_DEWP_10PCTL_LA,HLY_DEWP_90PCTL_LA,HLY_PRES_NORMAL_LA,HLY_PRES_10PCTL_LA,HLY_PRES_90PCTL_LA,HLY_CLDH_NORMAL_LA,HLY_HTDH_NORMAL_LA,HLY_CLOD_PCTCLR_LA,HLY_CLOD_PCTFEW_LA,HLY_CLOD_PCTSCT_LA,HLY_CLOD_PCTBKN_LA,HLY_CLOD_PCTOVC_LA,HLY_HIDX_NORMAL_LA,HLY_WCHL_NORMAL_LA,HLY_WIND_AVGSPD_LA,HLY_WIND_PCTCLM_LA,HLY_WIND_VCTDIR_LA,HLY_WIND_VCTSPD_LA,HLY_WIND_1STDIR_LA,HLY_WIND_1STPCT_LA,HLY_WIND_2NDDIR_LA,HLY_WIND_2NDPCT_LA,Megawatts_2019,Megawatts_2020,Megawatts_2021
06-21T17:00:00,67.9,64.9,71.1,58.2,55.0,61.0,1011.8,1009.3,1014.2,3.1,0.1,24.3,28.9,23.3,13.6,10.0,67.9,67.9,12.6,0.0,256.0,12.2,7.0,76.2,6.0,22.2,332454.0,355769.0,421410.0
06-21T18:00:00,66.4,63.0,70.0,58.2,55.0,61.0,1011.8,1009.3,1014.4,1.8,0.4,24.3,27.8,20.3,14.4,13.2,66.4,66.4,11.6,0.0,256.0,11.2,7.0,79.7,6.0,19.0,337930.0,368368.0,425107.0
06-21T19:00:00,64.9,62.1,68.0,58.1,55.0,61.0,1012.0,1009.5,1014.6,1.0,1.0,22.7,24.2,20.5,14.6,17.9,64.9,64.9,10.3,0.4,255.0,10.0,7.0,74.5,6.0,23.4,342461.0,368056.0,415811.0
06-21T20:00:00,64.2,62.1,66.9,58.2,55.0,62.1,1012.2,1009.7,1014.7,0.7,1.5,25.8,21.9,13.3,16.2,22.7,64.2,64.2,8.6,0.4,253.0,8.3,7.0,66.3,6.0,30.9,346588.0,363173.0,404612.0
06-21T21:00:00,63.9,61.0,66.9,58.2,55.0,61.0,1012.6,1010.2,1015.1,0.5,1.7,28.6,19.5,14.0,12.7,25.2,63.9,63.9,7.5,1.8,249.0,6.8,7.0,50.0,6.0,41.3,339312.0,352473.0,389581.0
06-21T22:00:00,63.7,61.0,66.9,58.2,55.0,61.0,1012.7,1010.4,1015.3,0.5,1.8,28.2,16.5,8.3,16.3,30.7,63.7,63.7,6.5,4.9,244.0,5.6,6.0,42.0,7.0,41.4,317376.0,327714.0,359767.0
06-21T23:00:00,63.5,61.0,66.0,58.2,55.0,61.0,1012.7,1010.2,1015.2,0.4,1.9,30.9,16.0,11.2,13.3,28.5,63.5,63.5,5.6,10.4,239.0,4.1,7.0,41.7,6.0,26.2,271196.0,276925.0,305693.0
06-22T00:00:00,63.3,60.1,66.0,58.2,55.0,61.0,1012.5,1010.1,1015.0,0.4,2.1,29.3,18.4,9.3,9.1,33.9,63.3,63.3,5.0,14.2,238.0,3.3,7.0,32.9,6.0,24.4,300157.0,305041.0,339364.0
06-22T01:00:00,63.1,60.1,66.0,58.2,55.0,61.0,1012.3,1009.7,1014.9,0.3,2.2,23.8,20.8,10.8,7.8,36.8,63.1,63.1,4.6,16.2,233.0,2.5,7.0,29.9,6.0,20.0,262159.0,266791.0,294739.0
06-22T02:00:00,62.9,60.1,66.0,58.1,55.0,61.0,1012.1,1009.5,1014.7,0.3,2.3,20.6,18.7,8.2,11.0,41.5,62.9,62.9,4.0,25.1,227.0,1.5,7.0,26.6,6.0,11.6,252354.0,258042.0,285401.0
06-22T03:00:00,62.9,60.1,66.0,58.1,55.0,61.0,1012.1,1009.5,1014.7,0.3,2.4,24.566666666666663,18.7,9.433333333333334,9.4,34.279999999999994,62.9,62.9,3.7,27.8,217.0,1.0,7.0,22.5,4.0,13.2,247429.0,252551.0,278598.0
06-22T04:00:00,62.8,60.1,66.0,57.9,55.0,61.0,1012.2,1009.6,1014.7,0.3,2.5,13.7,12.5,7.2,9.7,56.9,62.8,62.8,3.5,30.4,151.0,0.5,7.0,18.0,3.0,16.1,246151.0,255135.0,277009.0
06-22T05:00:00,62.8,60.1,66.0,57.9,55.0,61.0,1012.5,1010.0,1015.1,0.3,2.5,19.622222222222224,12.5,8.277777777777777,9.55,40.676,62.8,62.8,3.5,30.9,150.0,0.7,3.0,17.3,7.0,15.1,250847.0,265850.0,286767.0
06-22T06:00:00,63.6,61.0,66.9,58.2,55.0,62.1,1012.9,1010.3,1015.4,0.4,1.8,19.29629629629629,12.5,8.303703703703704,9.625,42.0312,63.6,63.6,4.0,25.4,163.0,1.2,3.0,19.1,4.0,16.1,253015.0,278737.0,298443.0
06-22T07:00:00,65.1,62.1,69.1,58.2,55.0,62.1,1013.3,1010.7,1015.9,1.1,1.0,17.539506172839506,12.5,7.92716049382716,9.5875,43.07744,65.1,65.1,4.2,22.2,174.0,1.5,4.0,19.9,7.0,16.2,257569.0,291887.0,309855.0
06-22T08:00:00,67.0,63.0,71.1,58.0,54.0,61.0,1013.6,1011.1,1016.1,2.4,0.4,11.4,14.4,14.7,19.1,40.4,67.0,67.0,4.9,14.0,205.0,2.2,6.0,22.5,7.0,20.1,262320.0,300751.0,319281.0
06-22T09:00:00,68.8,64.4,73.0,58.2,55.0,61.0,1013.6,1011.1,1016.1,3.9,0.2,15.6,16.7,20.2,18.6,28.8,68.8,68.8,6.2,9.1,239.0,4.6,7.0,43.0,6.0,22.9,264989.0,303523.0,321384.0
06-22T10:00:00,69.6,64.9,73.9,58.5,55.0,62.1,1013.7,1011.2,1016.3,4.7,0.1,15.3,23.8,20.6,17.8,22.4,69.6,69.6,8.7,1.6,248.0,7.8,7.0,58.7,6.0,29.9,266294.0,306745.0,322288.0
06-22T11:00:00,70.4,66.9,73.9,58.5,55.0,62.1,1013.7,1011.1,1016.3,5.5,0.1,21.5,34.7,21.8,11.9,10.1,70.4,70.4,10.1,0.9,251.0,9.7,7.0,61.1,6.0,33.9,268895.0,316831.0,325565.0
06-22T12:00:00,70.8,66.9,73.9,58.4,55.0,62.1,1013.5,1011.0,1016.1,5.9,0.0,28.1,33.0,22.7,8.9,7.4,70.8,70.8,11.5,0.0,253.0,11.0,7.0,68.3,6.0,29.3,270192.0,332349.0,333910.0
06-22T13:00:00,70.9,68.0,73.9,58.4,55.0,62.1,1013.2,1010.7,1015.8,5.9,0.0,28.1,36.9,20.4,8.6,5.9,70.9,70.9,12.7,0.0,252.0,12.2,7.0,68.1,6.0,30.2,275693.0,351934.0,347907.0
06-22T14:00:00,70.7,66.9,73.9,58.4,55.0,62.1,1012.9,1010.4,1015.5,5.8,0.0,24.8,38.9,22.7,9.1,4.5,70.7,70.7,13.1,0.0,254.0,12.7,7.0,75.0,6.0,23.8,285596.0,374084.0,369194.0
06-22T15:00:00,70.3,66.9,73.9,58.4,55.0,61.0,1012.4,1009.9,1015.1,5.3,0.0,22.2,37.3,26.3,10.4,3.9,70.3,70.3,13.4,0.0,255.0,13.0,7.0,75.1,6.0,23.5,302279.0,395005.0,382503.0
06-22T16:00:00,69.3,66.0,73.0,58.4,55.0,61.0,1012.1,1009.4,1014.6,4.3,0.0,22.4,32.0,22.7,16.5,6.4,69.3,69.3,13.2,0.0,255.0,12.8,7.0,79.1,6.0,19.5,319088.0,412521.0,389872.0
06-22T17:00:00,68.0,64.9,71.1,58.3,55.0,61.0,1011.8,1009.3,1014.2,3.2,0.1,23.8,29.1,24.5,13.1,9.5,68.0,68.0,12.7,0.0,256.0,12.3,7.0,77.2,6.0,21.2,337370.0,426902.0,398744.0
06-22T18:00:00,66.6,63.0,70.0,58.2,55.0,62.1,1011.8,1009.3,1014.4,1.9,0.4,23.9,28.0,21.2,14.1,12.8,66.6,66.6,11.6,0.0,256.0,11.2,7.0,80.7,6.0,17.9,349046.0,432214.0,402607.0
06-22T19:00:00,65.1,62.1,68.0,58.2,55.0,61.0,1011.9,1009.4,1014.6,1.0,1.0,22.5,24.0,21.5,14.4,17.7,65.1,65.1,10.3,0.4,255.0,10.0,7.0,73.0,6.0,24.9,352100.0,423523.0,400154.0
06-22T20:00:00,64.3,62.1,66.9,58.3,55.0,62.1,1012.2,1009.7,1014.7,0.7,1.4,25.6,23.0,13.6,15.7,22.2,64.3,64.3,8.7,0.4,253.0,8.4,7.0,66.5,6.0,31.2,351766.0,411360.0,395582.0
06-22T21:00:00,64.0,61.0,66.9,58.3,55.0,61.0,1012.6,1010.2,1015.1,0.6,1.6,29.0,20.5,13.2,12.2,25.1,64.0,64.0,7.5,1.8,248.0,6.9,7.0,48.8,6.0,42.8,344910.0,394244.0,384457.0
06-22T22:00:00,63.9,61.0,66.9,58.3,55.0,61.0,1012.7,1010.3,1015.2,0.6,1.7,28.8,16.2,8.2,17.2,29.5,63.9,63.8,6.5,5.1,244.0,5.6,6.0,42.8,7.0,39.6,322049.0,362554.0,358640.0
06-22T23:00:00,63.6,61.0,66.9,58.3,55.0,61.0,1012.7,1010.2,1015.2,0.5,1.9,31.8,16.2,10.3,12.7,28.9,63.6,63.6,5.6,10.7,240.0,4.2,7.0,41.7,6.0,27.0,275828.0,304935.0,304358.0
06-23T00:00:00,63.4,60.1,66.9,58.3,55.0,61.0,1012.5,1010.1,1015.0,0.4,2.0,30.0,18.6,8.5,9.0,34.0,63.4,63.4,5.0,14.4,239.0,3.4,7.0,33.9,6.0,24.5,305433.0,333302.0,338294.0
06-23T01:00:00,63.3,60.1,66.9,58.3,55.0,61.0,1012.3,1009.7,1014.9,0.4,2.1,24.7,20.7,10.2,7.3,37.1,63.3,63.3,4.7,14.9,236.0,2.6,7.0,31.9,6.0,20.2,267591.0,289968.0,296161.0
06-23T02:00:00,63.1,60.1,66.0,58.3,55.0,61.0,1012.1,1009.5,1014.7,0.3,2.3,20.7,18.8,8.7,10.4,41.4,63.1,63.1,4.1,24.9,229.0,1.6,7.0,27.2,6.0,11.3,258056.0,278911.0,285685.0
06-23T03:00:00,63.0,60.1,66.0,58.2,55.0,61.0,1012.1,1009.5,1014.7,0.3,2.3,20.2,17.1,6.4,8.6,47.8,63.0,63.0,3.7,27.6,213.0,0.9,7.0,21.8,4.0,14.3,251369.0,271781.0,279163.0
06-23T04:00:00,62.9,60.1,66.0,58.0,55.0,61.0,1012.2,1009.7,1014.7,0.3,2.4,13.6,12.7,7.6,9.9,56.2,62.9,62.9,3.5,29.6,160.0,0.5,7.0,18.7,3.0,16.3,247525.0,271925.0,279644.0
06-23T05:00:00,62.9,60.1,66.0,58.0,55.0,61.0,1012.6,1010.0,1015.1,0.3,2.4,18.166666666666668,12.7,7.566666666666666,9.25,43.3,62.9,62.9,3.5,30.4,149.0,0.7,3.0,17.3,7.0,15.3,247775.0,279610.0,288939.0
06-23T06:00:00,63.7,61.0,66.9,58.3,55.0,62.1,1012.9,1010.3,1015.4,0.5,1.7,17.322222222222223,12.7,7.188888888888889,9.575,45.16,63.7,63.7,3.9,27.4,159.0,1.1,3.0,19.1,4.0,15.2,244461.0,289990.0,299952.0
06-23T07:00:00,65.2,62.1,69.1,58.3,55.0,62.1,1013.3,1010.7,1015.9,1.2,0.9,16.362962962962964,12.7,7.451851851851852,9.4125,46.772,65.2,65.2,4.1,23.6,172.0,1.4,4.0,20.3,7.0,16.0,247142.0,302928.0,312284.0
06-23T08:00:00,67.2,63.0,72.0,58.1,54.0,61.0,1013.6,1011.1,1016.1,2.6,0.4,11.2,15.6,15.6,18.4,39.2,67.2,67.2,4.9,13.8,205.0,2.1,6.0,22.3,7.0,20.2,251835.0,311468.0,319363.0
06-23T09:00:00,68.9,64.4,73.9,58.3,55.0,62.1,1013.6,1011.1,1016.1,4.1,0.2,16.4,17.2,19.8,18.8,27.9,68.9,68.9,6.3,9.1,240.0,4.6,7.0,43.9,6.0,22.9,257028.0,314152.0,318312.0
06-23T10:00:00,69.8,66.0,73.9,58.6,55.0,62.1,1013.7,1011.2,1016.3,4.9,0.1,15.8,24.4,20.8,17.6,21.5,69.8,69.8,8.7,1.6,248.0,7.7,7.0,58.4,6.0,30.8,260681.0,318496.0,320822.0
06-23T11:00:00,70.6,66.9,75.0,58.6,55.0,62.1,1013.7,1011.2,1016.3,5.7,0.1,22.9,34.9,19.8,13.1,9.3,70.6,70.6,10.2,0.7,251.0,9.8,7.0,60.9,6.0,34.8,267186.0,327147.0,324046.0
06-23T12:00:00,71.0,66.9,75.0,58.5,55.0,62.1,1013.5,1011.0,1016.1,6.0,0.0,29.1,33.7,21.3,9.3,6.6,71.0,71.0,11.5,0.0,253.0,11.0,7.0,68.0,6.0,29.8,278338.0,343147.0,331898.0
06-23T13:00:00,71.1,68.0,75.0,58.5,55.0,62.1,1013.2,1010.7,1015.8,6.1,0.0,29.1,36.2,20.5,8.6,5.6,71.1,71.1,12.7,0.0,253.0,12.2,7.0,68.8,6.0,29.4,293580.0,363810.0,347304.0
06-23T14:00:00,70.9,66.9,73.9,58.5,55.0,62.1,1012.9,1010.5,1015.5,6.0,0.0,26.0,39.4,21.0,9.5,4.1,70.9,70.9,13.1,0.0,254.0,12.7,7.0,75.5,6.0,23.0,310908.0,385495.0,362767.0
06-23T15:00:00,70.5,66.9,73.9,58.5,55.0,62.1,1012.5,1009.9,1015.1,5.5,0.0,22.7,38.3,25.1,10.4,3.6,70.5,70.5,13.4,0.0,255.0,13.0,7.0,75.1,6.0,23.5,331061.0,406257.0,376616.0
06-23T16:00:00,69.5,66.0,73.0,58.5,55.0,62.1,1012.1,1009.5,1014.6,4.5,0.0,22.6,33.6,21.7,16.4,5.7,69.5,69.5,13.2,0.0,256.0,12.8,7.0,78.8,6.0,19.7,347678.0,421324.0,387412.0
06-23T17:00:00,68.2,64.9,71.1,58.4,55.0,62.1,1011.8,1009.3,1014.2,3.3,0.1,23.8,31.3,23.8,11.9,9.2,68.2,68.2,12.6,0.0,256.0,12.3,7.0,76.7,6.0,21.5,366528.0,433508.0,395116.0
06-23T18:00:00,66.8,63.0,70.0,58.3,55.0,62.1,1011.8,1009.3,1014.3,2.1,0.4,24.5,29.8,20.2,13.4,12.1,66.8,66.8,11.6,0.0,256.0,11.2,7.0,80.0,6.0,18.7,377610.0,439001.0,399619.0
06-23T19:00:00,65.3,62.1,68.0,58.3,55.0,62.1,1011.9,1009.5,1014.6,1.2,0.9,23.4,24.7,21.4,13.2,17.3,65.3,65.3,10.3,0.4,255.0,10.0,7.0,72.7,6.0,25.0,376933.0,431330.0,395667.0
06-23T20:00:00,64.5,62.1,66.9,58.4,55.0,62.1,1012.2,1009.7,1014.7,0.8,1.3,25.8,24.2,13.2,15.0,21.8,64.5,64.5,8.8,0.4,253.0,8.4,7.0,66.4,6.0,31.1,372530.0,417632.0,389549.0
06-23T21:00:00,64.1,61.0,66.9,58.4,55.0,62.1,1012.6,1010.2,1015.1,0.7,1.5,28.9,20.3,14.3,11.5,25.0,64.1,64.1,7.5,1.8,248.0,6.8,7.0,48.0,6.0,42.9,359325.0,397322.0,378039.0
06-23T22:00:00,64.0,61.0,66.9,58.4,55.0,62.1,1012.7,1010.4,1015.2,0.6,1.7,28.7,17.5,8.0,16.6,29.2,64.0,63.9,6.5,5.1,244.0,5.6,6.0,42.7,7.0,38.7,331796.0,365969.0,351607.0
06-23T23:00:00,63.7,61.0,66.9,58.4,55.0,62.1,1012.7,1010.3,1015.1,0.5,1.8,31.6,17.4,10.7,13.1,27.3,63.7,63.7,5.6,10.4,240.0,4.3,7.0,40.5,6.0,28.7,278585.0,308158.0,298026.0
06-24T00:00:00,63.5,60.8,66.9,58.4,55.0,62.1,1012.5,1010.2,1015.0,0.5,1.9,29.8,19.6,9.4,9.1,32.2,63.5,63.5,5.0,14.5,240.0,3.5,7.0,34.8,6.0,24.9,305821.0,337292.0,330280.0
06-24T01:00:00,63.4,60.1,66.9,58.4,55.0,62.1,1012.3,1009.8,1014.8,0.4,2.0,24.9,21.1,10.8,8.4,34.9,63.4,63.4,4.7,14.4,238.0,2.7,7.0,33.5,6.0,19.8,268045.0,292748.0,288978.0
06-24T02:00:00,63.2,60.1,66.2,58.4,55.0,61.0,1012.2,1009.6,1014.6,0.3,2.2,20.5,19.5,9.0,10.7,40.3,63.2,63.2,4.1,25.3,232.0,1.5,7.0,27.3,6.0,10.3,259164.0,280523.0,278454.0
06-24T03:00:00,63.1,60.1,66.9,58.3,55.0,61.0,1012.1,1009.5,1014.6,0.3,2.3,20.2,17.2,6.9,9.7,46.0,63.1,63.1,3.7,27.1,213.0,0.9,7.0,21.7,4.0,14.0,256085.0,273850.0,273404.0
06-24T04:00:00,63.0,60.1,66.2,58.2,55.0,61.0,1012.2,1009.7,1014.7,0.3,2.3,14.1,12.7,7.9,10.2,55.2,63.0,63.0,3.5,30.4,160.0,0.4,7.0,18.0,3.0,15.7,259027.0,274002.0,275027.0
06-24T05:00:00,63.0,60.1,66.9,58.2,55.0,61.0,1012.6,1010.1,1015.0,0.3,2.3,18.26666666666667,12.7,7.933333333333334,9.95,41.71999999999999,63.0,63.0,3.6,29.3,155.0,0.7,3.0,17.7,7.0,15.0,272825.0,282848.0,283309.0
06-24T06:00:00,63.9,61.0,66.9,58.5,55.0,62.1,1012.9,1010.5,1015.4,0.5,1.6,17.522222222222222,12.7,7.577777777777778,10.075,43.624,63.9,63.9,3.8,27.6,162.0,1.1,3.0,18.7,4.0,15.4,289842.0,291934.0,293258.0
06-24T07:00:00,65.4,62.1,69.1,58.4,55.0,62.1,1013.3,1010.9,1015.9,1.3,0.9,16.62962962962963,12.7,7.803703703703704,10.0125,45.3688,65.4,65.4,4.2,23.1,178.0,1.3,4.0,19.9,7.0,16.6,307037.0,303853.0,303398.0
06-24T08:00:00,67.4,64.0,72.0,58.3,55.0,62.1,1013.6,1011.1,1016.1,2.7,0.4,12.2,16.1,15.8,18.0,38.0,67.4,67.4,4.8,14.2,207.0,2.1,6.0,22.3,7.0,20.2,316994.0,312250.0,307538.0
06-24T09:00:00,69.1,64.9,73.9,58.4,55.0,62.1,1013.6,1011.1,1016.1,4.3,0.2,17.6,18.1,18.9,18.6,26.8,69.1,69.1,6.2,8.9,241.0,4.7,7.0,44.0,6.0,23.4,320849.0,315805.0,303681.0
06-24T10:00:00,70.0,66.0,73.9,58.8,55.0,62.1,1013.7,1011.2,1016.3,5.1,0.1,16.7,24.0,20.5,18.0,20.8,70.0,70.0,8.7,1.6,249.0,7.9,7.0,58.9,6.0,31.5,324733.0,321988.0,302634.0
06-24T11:00:00,70.8,66.9,75.0,58.7,55.0,62.1,1013.7,1011.2,1016.2,5.8,0.0,23.5,35.9,19.2,12.9,8.4,70.8,70.8,10.2,0.7,252.0,9.9,7.0,61.8,6.0,34.9,328362.0,333834.0,305464.0
06-24T12:00:00,71.1,68.0,75.0,58.6,55.0,62.1,1013.5,1011.0,1016.1,6.2,0.0,29.1,35.2,20.9,9.4,5.4,71.1,71.1,11.5,0.0,253.0,11.1,7.0,68.0,6.0,30.6,335421.0,348991.0,313174.0
06-24T13:00:00,71.2,68.0,75.0,58.6,55.0,62.1,1013.2,1010.7,1015.8,6.2,0.0,29.7,35.5,21.8,8.3,4.7,71.2,71.2,12.6,0.0,253.0,12.2,7.0,68.8,6.0,30.0,346235.0,368973.0,327484.0
06-24T14:00:00,71.1,66.9,73.9,58.6,55.0,62.1,1012.9,1010.4,1015.4,6.1,0.0,26.7,39.7,21.6,8.9,3.1,71.1,71.1,13.2,0.0,254.0,12.8,7.0,76.2,6.0,22.8,359507.0,390647.0,342230.0
06-24T15:00:00,70.6,66.9,73.9,58.6,55.0,62.1,1012.4,1009.9,1015.1,5.6,0.0,23.6,38.7,25.1,9.7,2.9,70.6,70.6,13.4,0.0,255.0,13.0,7.0,76.5,6.0,22.5,374497.0,408806.0,359133.0
06-24T16:00:00,69.7,66.0,73.0,58.6,55.0,62.1,1012.1,1009.5,1014.6,4.7,0.0,23.6,33.7,22.0,16.1,4.6,69.7,69.7,13.2,0.0,256.0,12.9,7.0,78.3,6.0,20.7,388824.0,424502.0,371869.0
06-24T17:00:00,68.4,64.9,72.0,58.5,55.0,62.1,1011.7,1009.2,1014.2,3.5,0.1,24.3,32.1,23.6,12.2,7.8,68.4,68.4,12.7,0.0,256.0,12.3,7.0,77.0,6.0,21.7,397314.0,436323.0,382884.0
06-24T18:00:00,66.9,64.0,70.0,58.5,55.0,62.1,1011.7,1009.3,1014.3,2.2,0.3,25.1,30.6,20.0,13.2,11.1,66.9,66.9,11.6,0.0,257.0,11.3,7.0,79.2,6.0,19.8,399583.0,439961.0,389919.0
06-24T19:00:00,65.4,62.1,68.0,58.4,55.0,62.1,1011.9,1009.4,1014.6,1.2,0.9,24.1,24.4,22.1,12.9,16.5,65.4,65.4,10.4,0.4,255.0,10.1,7.0,73.7,6.0,24.2,395316.0,429152.0,386544.0
06-24T20:00:00,64.6,62.1,66.9,58.5,55.0,62.1,1012.1,1009.6,1014.7,0.9,1.2,25.8,25.0,13.7,15.0,20.5,64.6,64.6,8.8,0.4,254.0,8.4,7.0,66.7,6.0,31.3,388271.0,415034.0,380812.0
06-24T21:00:00,64.3,61.0,66.9,58.5,55.0,62.1,1012.5,1010.0,1015.1,0.7,1.4,29.9,19.9,14.4,11.5,24.1,64.3,64.3,7.5,2.0,249.0,6.9,7.0,49.0,6.0,42.1,371823.0,397075.0,370666.0
06-24T22:00:00,64.1,61.0,66.9,58.5,55.0,62.1,1012.7,1010.2,1015.2,0.7,1.6,29.7,17.5,7.8,16.3,28.7,64.1,64.1,6.6,5.1,244.0,5.6,6.0,41.8,7.0,39.6,340683.0,365035.0,345294.0
06-24T23:00:00,63.9,61.0,66.9,58.5,55.0,62.1,1012.6,1010.2,1015.2,0.6,1.7,32.3,18.0,10.5,12.9,26.3,63.9,63.9,5.6,10.2,240.0,4.2,7.0,40.3,6.0,28.3,285565.0,307071.0,294365.0
06-25T00:00:00,63.7,61.0,66.9,58.6,55.9,62.1,1012.5,1010.0,1015.0,0.5,1.8,31.2,19.2,9.2,8.7,31.7,63.7,63.7,4.9,15.4,240.0,3.4,7.0,34.1,6.0,24.7,313916.0,337365.0,325638.0
06-25T01:00:00,63.5,60.1,66.9,58.6,55.9,62.1,1012.3,1009.7,1014.8,0.4,1.9,27.3,19.4,10.7,8.7,33.9,63.5,63.5,4.6,14.9,239.0,2.7,7.0,34.4,6.0,18.2,274719.0,293033.0,285088.0
06-25T02:00:00,63.3,60.1,66.9,58.5,55.4,62.1,1012.1,1009.5,1014.6,0.4,2.1,22.4,19.1,8.8,9.9,39.8,63.3,63.3,4.1,24.7,233.0,1.7,7.0,28.8,4.0,10.6,264301.0,281178.0,275765.0
06-25T03:00:00,63.2,60.1,66.9,58.5,55.0,62.1,1012.1,1009.5,1014.6,0.4,2.1,26.96666666666667,19.1,9.566666666666666,9.3,32.08,63.2,63.2,3.6,28.0,216.0,0.9,7.0,21.8,4.0,14.0,259144.0,274163.0,270470.0
06-25T04:00:00,63.2,60.1,66.9,58.3,55.0,62.1,1012.2,1009.5,1014.6,0.3,2.2,15.3,12.7,7.4,11.3,53.2,63.2,63.2,3.5,29.8,173.0,0.4,7.0,18.0,3.0,14.4,263114.0,274462.0,270953.0
06-25T05:00:00,63.1,60.1,66.9,58.4,55.0,62.1,1012.5,1010.0,1015.0,0.3,2.2,21.55555555555556,12.7,8.588888888888889,10.3,38.136,63.1,63.1,3.6,28.9,160.0,0.7,3.0,17.9,7.0,15.5,275154.0,283408.0,277252.0
06-25T06:00:00,64.0,61.0,66.9,58.7,55.9,62.1,1012.9,1010.2,1015.4,0.6,1.6,21.274074074074075,12.7,8.518518518518519,10.8,39.4232,64.0,64.0,3.8,27.4,168.0,1.1,3.0,18.5,4.0,15.1,290031.0,293861.0,287916.0
06-25T07:00:00,65.5,62.1,69.1,58.6,55.0,62.1,1013.3,1010.7,1015.9,1.4,0.8,19.376543209876544,12.7,8.169135802469135,10.55,40.527840000000005,65.5,65.5,4.2,22.7,181.0,1.4,4.0,19.4,7.0,16.6,303485.0,305007.0,298115.0
06-25T08:00:00,67.5,64.0,72.0,58.5,55.0,62.1,1013.5,1011.0,1016.1,2.8,0.3,20.73539094650206,12.7,8.425514403292182,10.675,40.673408,67.5,67.5,4.8,14.2,210.0,2.2,6.0,23.1,7.0,20.6,311575.0,313032.0,302239.0
06-25T09:00:00,69.2,64.9,73.9,58.6,55.0,62.1,1013.5,1011.0,1016.1,4.4,0.1,16.5,19.0,19.8,17.9,26.8,69.2,69.2,6.2,9.6,242.0,4.7,7.0,45.0,6.0,22.8,317250.0,316204.0,300071.0
06-25T10:00:00,70.1,66.0,73.9,58.9,55.9,62.1,1013.6,1011.2,1016.3,5.2,0.1,16.0,24.9,20.8,17.4,20.8,70.1,70.1,8.7,1.3,249.0,7.9,7.0,59.5,6.0,30.8,322153.0,320543.0,299900.0
06-25T11:00:00,70.9,66.9,75.0,58.9,55.9,62.1,1013.6,1011.0,1016.2,5.9,0.0,22.7,36.4,19.9,12.6,8.3,70.9,70.9,10.2,0.7,252.0,9.8,7.0,62.9,6.0,33.7,324130.0,328094.0,304832.0
06-25T12:00:00,71.3,68.0,75.0,58.8,55.0,62.1,1013.4,1010.8,1016.1,6.3,0.0,27.8,37.1,20.4,9.1,5.7,71.3,71.3,11.5,0.0,253.0,11.1,7.0,69.3,6.0,29.1,325405.0,340667.0,314708.0
06-25T13:00:00,71.4,68.0,75.0,58.7,55.0,62.1,1013.1,1010.5,1015.8,6.4,0.0,29.8,35.5,22.5,7.8,4.4,71.4,71.4,12.6,0.0,253.0,12.2,7.0,69.3,6.0,29.5,332429.0,359368.0,328544.0
06-25T14:00:00,71.2,68.0,75.0,58.7,55.0,62.1,1012.8,1010.1,1015.4,6.2,0.0,26.0,40.1,21.9,8.7,3.4,71.2,71.2,13.1,0.0,254.0,12.7,7.0,75.7,6.0,23.3,339900.0,378046.0,345766.0
06-25T15:00:00,70.8,66.9,73.9,58.7,55.0,62.1,1012.4,1009.9,1015.1,5.8,0.0,22.2,39.5,26.1,9.0,3.2,70.8,70.8,13.4,0.0,255.0,13.0,7.0,76.5,6.0,22.8,349530.0,396274.0,363537.0
06-25T16:00:00,69.8,66.0,73.0,58.8,55.0,62.1,1012.0,1009.4,1014.6,4.8,0.0,22.7,33.9,22.2,16.7,4.6,69.8,69.8,13.2,0.0,256.0,12.9,7.0,78.0,6.0,21.0,358003.0,417399.0,381173.0
06-25T17:00:00,68.5,64.9,72.0,58.7,55.0,62.1,1011.6,1009.1,1014.2,3.6,0.1,23.9,31.7,24.4,12.7,7.3,68.5,68.5,12.7,0.0,256.0,12.4,7.0,76.2,6.0,22.5,365002.0,420035.0,398509.0
06-25T18:00:00,67.0,64.0,71.1,58.6,55.0,62.1,1011.7,1009.1,1014.3,2.3,0.3,24.6,31.9,19.7,12.7,11.1,67.0,67.0,11.6,0.0,257.0,11.3,7.0,80.0,6.0,19.0,368129.0,424875.0,406822.0
06-25T19:00:00,65.5,62.1,69.1,58.6,55.0,62.1,1011.8,1009.3,1014.5,1.3,0.8,24.2,25.2,21.1,13.0,16.5,65.5,65.5,10.3,0.4,256.0,10.0,7.0,74.2,6.0,23.5,368559.0,416920.0,401623.0
06-25T20:00:00,64.7,62.1,68.0,58.6,55.0,62.1,1012.0,1009.5,1014.7,0.9,1.2,24.9,26.4,13.9,14.1,20.7,64.7,64.7,8.8,0.4,254.0,8.4,7.0,65.7,6.0,32.3,366629.0,406539.0,392758.0
06-25T21:00:00,64.4,61.0,66.9,58.7,55.0,62.1,1012.5,1009.9,1015.1,0.8,1.4,29.4,21.5,14.2,10.8,24.1,64.4,64.4,7.5,2.2,249.0,6.9,7.0,48.8,6.0,41.6,354171.0,392377.0,382680.0
