date,HLY_TEMP_NORMAL_LA,HLY_TEMP_10PCTL_LA,HLY_TEMP_90PCTL_LA,HLY_DEWP_NORMAL_LA,HLY_DEWP_10PCTL_LA,HLY_DEWP_90PCTL_LA,HLY_PRES_NORMAL_LA,HLY_PRES_10PCTL_LA,HLY_PRES_90PCTL_LA,HLY_CLDH_NORMAL_LA,HLY_HTDH_NORMAL_LA,HLY_CLOD_PCTCLR_LA,HLY_CLOD_PCTFEW_LA,HLY_CLOD_PCTSCT_LA,HLY_CLOD_PCTBKN_LA,HLY_CLOD_PCTOVC_LA,HLY_HIDX_NORMAL_LA,HLY_WCHL_NORMAL_LA,HLY_WIND_AVGSPD_LA,HLY_WIND_PCTCLM_LA,HLY_WIND_VCTDIR_LA,HLY_WIND_VCTSPD_LA,HLY_WIND_1STDIR_LA,HLY_WIND_1STPCT_LA,HLY_WIND_2NDDIR_LA,HLY_WIND_2NDPCT_LA,Megawatts_2020
02-19T18:00:00,58.1,54.0,62.1,48.0,37.9,55.0,1016.4,1011.4,1020.9,0.3,7.2,9.4,22.5,28.3,18.9,20.8,58.1,58.0,10.4,1.1,257.0,8.2,7.0,61.1,6.0,22.0,334929.0
02-19T19:00:00,57.6,54.0,62.1,47.9,37.9,55.0,1016.7,1011.8,1021.1,0.2,7.6,19.2,23.1,20.4,17.5,19.7,57.6,57.6,9.0,2.0,259.0,6.5,7.0,56.3,6.0,18.3,331152.0
02-19T20:00:00,57.4,53.1,62.1,47.5,37.0,55.0,1017.0,1012.2,1021.5,0.2,7.8,26.6,19.6,15.5,20.1,18.2,57.4,57.3,7.9,8.7,263.0,4.7,7.0,42.7,6.0,19.8,321799.0
02-19T21:00:00,57.0,53.1,62.1,47.2,36.0,55.0,1017.3,1012.6,1021.7,0.1,8.1,31.8,15.0,15.8,17.5,19.9,57.0,56.8,6.9,13.1,271.0,3.0,7.0,28.0,6.0,17.9,306979.0
02-19T22:00:00,56.6,52.0,61.0,46.9,35.1,55.0,1017.4,1012.7,1021.8,0.1,8.5,28.7,16.1,15.8,18.8,20.6,56.6,56.4,6.5,13.2,270.0,1.4,7.0,23.6,3.0,16.4,286183.0
02-19T23:00:00,56.4,52.0,62.1,46.6,34.0,55.0,1017.4,1012.6,1021.8,0.1,8.7,31.5,16.5,12.8,19.7,19.5,56.4,56.2,6.2,13.8,268.0,0.8,7.0,17.0,3.0,17.0,267559.0
02-20T00:00:00,55.8,51.1,60.1,46.1,34.0,55.0,1017.4,1012.4,1021.8,0.1,9.3,26.7,19.3,12.1,20.0,22.0,55.8,55.5,6.0,16.4,347.0,0.5,3.0,20.0,7.0,14.6,276207.0
02-20T01:00:00,54.9,50.0,60.1,45.8,33.6,55.0,1017.3,1012.2,1021.7,0.0,10.1,26.9,17.1,13.4,19.6,23.0,54.9,54.6,5.8,18.2,47.0,1.0,3.0,27.4,2.0,13.9,246029.0
02-20T02:00:00,54.0,48.9,59.0,45.5,34.0,54.0,1017.1,1011.8,1021.5,0.0,11.0,25.7,19.1,9.9,22.3,23.0,54.0,53.6,5.1,21.6,60.0,1.3,3.0,28.7,2.0,13.9,241292.0
02-20T03:00:00,53.3,48.0,57.9,45.1,34.0,54.0,1016.8,1011.4,1021.4,0.0,11.7,27.5,16.1,13.1,18.3,25.0,53.3,52.8,5.0,25.8,60.0,1.6,3.0,29.0,2.0,15.8,239341.0
02-20T04:00:00,52.7,46.9,57.9,44.7,33.1,54.0,1016.7,1011.1,1021.4,0.0,12.3,24.1,16.2,13.5,20.9,25.3,52.7,52.1,4.9,24.6,74.0,1.8,3.0,33.6,2.0,13.6,247116.0
02-20T05:00:00,52.3,46.9,57.9,44.2,32.0,53.6,1016.8,1011.3,1021.4,0.0,12.7,24.5,17.9,13.4,18.7,25.5,52.3,51.6,4.9,20.2,65.0,2.1,3.0,32.7,2.0,16.2,264593.0
02-20T06:00:00,52.1,46.0,57.9,43.9,32.0,53.1,1017.1,1011.4,1021.6,0.0,12.9,18.0,19.7,18.0,18.2,26.1,52.1,51.3,5.1,19.6,67.0,2.2,3.0,33.6,2.0,17.8,290675.0
02-20T07:00:00,52.7,46.9,57.9,43.6,30.9,53.6,1017.5,1011.9,1022.3,0.0,12.3,11.5,14.4,24.6,24.4,25.1,52.7,51.9,5.6,14.4,72.0,2.9,3.0,36.8,2.0,18.6,298218.0
02-20T08:00:00,54.7,50.0,60.1,44.1,30.9,54.0,1018.0,1012.1,1022.5,0.0,10.3,10.4,18.1,21.6,26.5,23.4,54.7,54.3,5.6,14.0,69.0,2.9,3.0,35.0,2.0,21.6,285116.0
02-20T09:00:00,57.7,52.0,64.0,44.5,32.0,54.0,1018.3,1012.4,1023.1,0.4,7.7,10.2,18.1,23.6,24.6,23.6,57.7,57.5,6.1,13.6,84.0,2.5,3.0,35.8,4.0,12.3,271306.0
02-20T10:00:00,60.2,54.0,68.0,44.4,30.9,55.0,1018.4,1012.5,1023.1,1.0,5.7,11.4,15.1,19.3,29.5,24.8,60.2,60.2,6.5,13.2,112.0,1.2,3.0,23.5,4.0,17.1,262526.0
02-20T11:00:00,62.1,55.0,71.1,44.3,29.5,55.0,1018.3,1012.7,1023.0,1.6,4.5,12.6,18.7,22.5,24.7,21.5,62.1,62.1,7.1,12.0,218.0,2.3,7.0,23.5,6.0,19.2,258422.0
02-20T12:00:00,62.8,55.9,72.0,45.2,30.0,55.0,1017.8,1012.2,1022.4,1.8,4.0,12.2,20.3,25.6,22.3,19.7,62.8,62.8,9.2,4.9,243.0,5.9,7.0,44.0,6.0,24.2,257656.0
02-20T13:00:00,62.9,57.0,72.0,46.0,32.0,55.9,1017.0,1011.4,1021.6,1.7,3.8,13.6,18.1,23.9,25.1,19.3,62.9,62.9,11.0,1.6,248.0,8.4,7.0,53.6,6.0,25.6,262002.0
02-20T14:00:00,62.4,57.0,70.0,46.6,35.1,55.9,1016.4,1010.9,1021.0,1.4,4.0,12.1,17.8,26.4,22.5,21.2,62.4,62.4,12.1,0.9,251.0,9.9,7.0,60.1,6.0,24.8,268048.0
02-20T15:00:00,61.7,55.9,69.1,47.0,37.9,55.9,1016.2,1010.7,1020.7,1.1,4.4,11.3,20.3,25.0,23.3,20.1,61.7,61.6,12.7,0.9,254.0,10.6,7.0,65.9,6.0,19.8,286441.0
02-20T16:00:00,60.6,55.9,66.9,47.5,37.0,55.9,1016.1,1010.8,1020.6,0.7,5.1,10.6,20.6,21.9,24.2,22.6,60.6,60.6,12.8,0.4,255.0,10.7,7.0,67.1,6.0,18.8,296119.0
02-20T17:00:00,59.4,55.0,64.8,47.5,37.9,55.9,1016.1,1010.9,1020.5,0.5,6.1,10.4,22.7,22.7,26.1,18.1,59.4,59.3,11.9,0.2,257.0,10.0,7.0,68.1,6.0,17.7,317916.0
02-20T18:00:00,57.9,54.0,62.1,47.9,37.9,55.0,1016.3,1011.3,1020.8,0.3,7.4,9.2,21.9,28.5,19.5,20.9,57.9,57.8,10.5,1.3,258.0,8.2,7.0,62.2,6.0,20.5,333188.0
02-20T19:00:00,57.5,53.1,62.1,47.9,37.9,55.9,1016.6,1011.6,1021.0,0.2,7.7,18.0,23.3,20.9,18.2,19.7,57.5,57.4,9.2,2.4,259.0,6.6,7.0,55.9,6.0,18.3,327450.0
02-20T20:00:00,57.3,53.1,62.1,47.5,37.0,55.0,1016.8,1011.9,1021.5,0.2,7.9,25.4,20.2,16.3,20.5,17.6,57.3,57.2,8.2,7.8,263.0,5.0,7.0,43.6,6.0,19.9,316516.0
02-20T21:00:00,56.8,53.1,62.1,47.2,36.0,55.0,1017.1,1012.1,1021.7,0.1,8.3,30.2,15.6,17.0,17.3,20.0,56.8,56.7,7.0,12.4,269.0,3.1,7.0,28.4,6.0,18.7,301309.0
02-20T22:00:00,56.5,52.0,61.0,47.0,35.1,55.0,1017.3,1012.5,1021.8,0.1,8.6,27.4,16.7,16.7,18.1,21.0,56.5,56.3,6.6,13.0,267.0,1.6,7.0,24.3,3.0,15.6,282409.0
02-20T23:00:00,56.3,51.1,61.0,46.6,34.0,55.0,1017.3,1012.5,1021.8,0.1,8.8,30.7,16.8,13.4,19.6,19.6,56.3,56.1,6.3,13.8,271.0,1.1,7.0,18.1,3.0,16.3,264121.0
02-21T00:00:00,55.7,51.1,60.1,46.2,34.0,55.0,1017.3,1012.3,1021.8,0.1,9.4,25.8,20.1,12.7,19.1,22.3,55.7,55.4,6.1,16.4,330.0,0.6,3.0,19.4,7.0,14.8,272818.0
02-21T01:00:00,54.9,50.0,60.1,45.8,34.0,55.0,1017.2,1012.0,1021.7,0.1,10.2,27.0,17.2,14.0,19.1,22.8,54.9,54.4,6.0,16.7,40.0,0.9,3.0,27.6,7.0,13.7,243273.0
02-21T02:00:00,54.0,48.9,59.0,45.5,34.0,54.0,1017.0,1011.7,1021.5,0.0,11.1,25.2,19.5,10.9,22.0,22.5,54.0,53.5,5.1,22.0,57.0,1.1,3.0,27.8,2.0,13.7,238382.0
02-21T03:00:00,53.2,48.0,57.9,45.1,34.0,54.0,1016.7,1011.3,1021.4,0.0,11.8,27.5,16.6,13.4,18.1,24.5,53.2,52.7,5.1,24.7,56.0,1.4,3.0,28.8,2.0,16.0,237914.0
02-21T04:00:00,52.6,46.9,57.9,44.7,33.1,54.0,1016.6,1011.0,1021.3,0.0,12.4,24.3,15.7,14.4,20.6,25.0,52.6,52.0,4.9,24.8,70.0,1.6,3.0,32.9,2.0,13.9,244827.0
02-21T05:00:00,52.2,46.0,57.9,44.3,33.1,54.0,1016.8,1011.1,1021.4,0.0,12.8,24.1,18.0,13.7,18.3,25.9,52.2,51.5,4.9,20.7,63.0,2.1,3.0,32.3,2.0,15.2,262516.0
02-21T06:00:00,52.1,46.0,57.9,44.0,32.0,53.1,1017.0,1011.4,1021.6,0.0,12.9,18.1,20.9,17.3,17.6,26.2,52.1,51.3,5.2,19.1,66.0,2.2,3.0,33.6,2.0,17.3,288760.0
02-21T07:00:00,52.6,46.0,59.0,43.7,32.0,54.0,1017.5,1011.7,1022.3,0.0,12.4,11.4,16.3,24.0,23.8,24.5,52.6,51.8,5.7,14.0,72.0,2.9,3.0,35.6,2.0,18.8,298316.0
02-21T08:00:00,54.8,48.9,60.1,44.2,32.0,54.0,1017.9,1012.1,1022.5,0.0,10.3,11.1,19.0,21.6,25.7,22.6,54.8,54.3,5.8,12.4,67.0,2.9,3.0,34.2,2.0,22.3,289779.0
02-21T09:00:00,57.7,52.0,64.0,44.6,32.0,54.0,1018.3,1012.4,1023.1,0.4,7.7,10.2,19.5,23.5,24.5,22.2,57.7,57.5,6.2,13.1,83.0,2.5,3.0,36.3,4.0,12.3,277712.0
02-21T10:00:00,60.2,54.0,68.0,44.4,32.0,55.0,1018.4,1012.5,1023.1,1.0,5.8,11.3,16.7,19.2,28.9,23.8,60.2,60.2,6.6,12.7,109.0,1.2,3.0,23.9,4.0,17.2,272728.0
02-21T11:00:00,62.1,55.0,71.1,44.3,30.0,55.0,1018.3,1012.6,1023.1,1.6,4.5,12.7,20.5,22.0,23.5,21.3,62.1,62.1,7.2,12.2,219.0,2.4,7.0,24.1,6.0,18.9,268932.0
02-21T12:00:00,62.8,55.9,72.0,45.1,30.0,55.0,1017.8,1012.2,1022.4,1.8,4.0,12.4,21.1,26.1,20.8,19.5,62.8,62.8,9.3,4.7,242.0,5.9,7.0,42.1,6.0,25.2,266669.0
02-21T13:00:00,62.9,57.0,72.0,46.0,32.9,55.0,1017.0,1011.3,1021.7,1.7,3.8,13.6,18.4,24.2,25.0,18.7,62.9,62.9,11.2,1.6,248.0,8.6,7.0,52.9,6.0,25.8,270268.0
02-21T14:00:00,62.4,57.0,70.0,46.6,35.6,55.9,1016.4,1010.9,1021.0,1.4,4.0,12.2,18.2,25.9,23.9,19.7,62.4,62.4,12.3,0.7,251.0,10.2,7.0,61.1,6.0,24.8,275987.0
02-21T15:00:00,61.7,55.9,69.1,47.1,37.9,55.9,1016.2,1010.7,1020.8,1.1,4.4,11.0,20.8,25.7,22.8,19.6,61.7,61.6,12.8,0.9,255.0,10.9,7.0,66.5,6.0,20.0,284811.0
02-21T16:00:00,60.6,55.9,66.9,47.4,37.9,55.0,1016.1,1010.7,1020.8,0.7,5.1,10.6,20.5,21.8,24.8,22.3,60.6,60.6,12.9,0.2,255.0,10.9,7.0,67.3,6.0,19.6,297942.0
02-21T17:00:00,59.4,55.0,64.9,47.5,37.9,55.9,1016.1,1010.8,1020.6,0.5,6.1,10.2,22.6,22.8,26.0,18.4,59.4,59.3,12.1,0.0,258.0,10.2,7.0,69.2,6.0,17.7,315898.0
02-21T18:00:00,57.9,54.0,62.1,47.8,37.9,55.0,1016.3,1011.1,1020.9,0.3,7.4,9.0,22.0,28.4,19.8,20.8,57.9,57.8,10.5,1.1,259.0,8.4,7.0,62.5,6.0,21.3,327392.0
02-21T19:00:00,57.5,53.1,62.1,47.7,37.9,55.0,1016.6,1011.6,1021.2,0.2,7.7,18.0,23.6,21.2,17.8,19.5,57.5,57.4,9.2,2.4,260.0,6.8,7.0,55.9,6.0,18.9,320263.0
02-21T20:00:00,57.3,53.1,62.1,47.4,37.0,55.0,1016.9,1011.9,1021.6,0.2,7.9,26.2,20.3,15.6,21.3,16.6,57.3,57.2,8.2,7.3,262.0,5.1,7.0,43.8,6.0,20.4,309933.0
02-21T21:00:00,56.8,53.1,62.1,47.1,36.0,55.0,1017.2,1012.1,1021.8,0.1,8.3,31.0,15.4,17.3,17.1,19.3,56.8,56.7,7.0,12.9,269.0,3.2,7.0,29.1,6.0,18.4,297707.0
02-21T22:00:00,56.5,52.0,61.0,46.8,35.1,55.0,1017.4,1012.5,1022.0,0.1,8.6,28.4,16.0,16.7,17.8,21.2,56.5,56.4,6.6,13.3,267.0,1.6,7.0,23.4,3.0,14.9,280904.0
02-21T23:00:00,56.3,51.1,61.0,46.5,34.0,55.0,1017.4,1012.5,1021.9,0.1,8.8,30.9,17.1,13.9,19.3,18.8,56.3,56.1,6.3,13.3,273.0,1.1,7.0,18.0,3.0,15.5,262773.0
02-22T00:00:00,55.7,51.1,60.1,46.1,34.0,55.0,1017.4,1012.3,1022.0,0.1,9.4,27.1,19.9,12.9,18.4,21.6,55.7,55.4,6.1,16.0,332.0,0.6,3.0,19.1,7.0,14.6,271241.0
02-22T01:00:00,54.9,50.0,60.1,45.8,33.1,55.0,1017.3,1012.0,1021.8,0.1,10.2,27.9,16.6,14.7,18.1,22.7,54.9,54.5,6.0,16.2,48.0,0.9,3.0,27.7,2.0,13.2,240646.0
02-22T02:00:00,53.9,48.9,59.0,45.5,34.0,54.0,1017.1,1011.7,1021.7,0.0,11.1,26.4,19.0,11.1,21.2,22.4,53.9,53.5,5.2,21.3,58.0,1.2,3.0,27.4,2.0,14.4,233858.0
02-22T03:00:00,53.2,48.0,57.9,45.0,34.0,54.0,1016.8,1011.4,1021.6,0.0,11.8,27.9,17.0,12.8,18.0,24.2,53.2,52.7,5.1,24.2,56.0,1.4,3.0,28.1,2.0,16.5,229565.0
02-22T04:00:00,52.6,46.9,57.9,44.6,33.1,54.0,1016.7,1011.1,1021.5,0.0,12.4,25.1,15.0,14.5,20.3,25.1,52.6,51.9,4.9,23.9,70.0,1.7,3.0,33.6,2.0,14.6,231161.0
02-22T05:00:00,52.2,46.0,57.9,44.2,32.0,53.1,1016.9,1011.4,1021.6,0.0,12.8,25.3,17.6,14.3,17.3,25.5,52.2,51.5,5.0,19.6,63.0,2.1,3.0,32.3,2.0,15.9,238547.0
02-22T06:00:00,52.0,46.0,57.9,43.9,32.0,53.1,1017.1,1011.5,1021.8,0.0,13.0,18.6,20.7,17.9,17.1,25.8,52.0,51.3,5.2,17.6,65.0,2.3,3.0,33.9,2.0,17.8,248784.0
02-22T07:00:00,52.6,46.0,59.0,43.6,32.0,53.1,1017.6,1012.1,1022.3,0.0,12.4,12.7,15.5,23.1,24.9,23.8,52.6,51.8,5.7,13.1,71.0,2.8,3.0,35.8,2.0,18.8,254171.0
02-22T08:00:00,54.8,48.9,60.1,44.1,32.0,54.0,1018.0,1012.3,1022.7,0.0,10.3,11.6,18.0,21.1,26.3,22.9,54.8,54.3,5.8,12.4,65.0,2.8,3.0,33.5,2.0,23.1,256412.0
02-22T09:00:00,57.7,52.0,64.2,44.5,32.0,54.0,1018.4,1012.7,1023.1,0.4,7.7,11.8,18.3,22.8,25.1,22.1,57.7,57.6,6.2,12.0,82.0,2.5,3.0,36.2,2.0,13.0,255077.0
02-22T10:00:00,60.2,54.0,68.0,44.4,30.9,54.0,1018.4,1012.9,1023.3,1.0,5.8,12.1,15.6,18.8,29.5,24.0,60.2,60.2,6.5,12.5,111.0,1.1,3.0,24.4,4.0,16.9,248912.0
02-22T11:00:00,62.1,55.0,71.8,44.3,30.0,55.0,1018.4,1012.7,1023.3,1.6,4.5,13.5,19.3,21.9,24.2,21.1,62.1,62.1,7.2,11.6,222.0,2.5,7.0,25.6,6.0,18.2,243866.0
02-22T12:00:00,62.8,55.9,72.0,45.1,30.0,55.0,1017.9,1012.3,1022.6,1.8,4.0,13.8,20.4,24.5,21.7,19.6,62.8,62.8,9.4,3.8,243.0,6.1,7.0,43.2,6.0,25.9,242439.0
02-22T13:00:00,62.8,57.0,72.0,46.1,32.9,55.0,1017.1,1011.6,1021.7,1.6,3.8,14.9,17.5,23.8,25.3,18.5,62.8,62.8,11.3,1.6,248.0,8.7,7.0,53.7,6.0,25.7,237958.0
02-22T14:00:00,62.4,57.0,70.0,46.6,36.0,55.0,1016.5,1011.2,1021.1,1.4,4.0,13.0,17.0,26.4,23.9,19.7,62.4,62.4,12.5,0.7,251.0,10.4,7.0,61.7,6.0,23.9,238610.0
02-22T15:00:00,61.7,55.9,69.1,47.0,37.9,55.0,1016.3,1011.1,1021.0,1.1,4.4,11.7,20.0,26.2,22.7,19.3,61.7,61.6,12.9,0.9,255.0,10.9,7.0,67.6,6.0,19.0,246256.0
02-22T16:00:00,60.6,55.9,66.9,47.4,37.9,55.0,1016.2,1011.1,1020.8,0.8,5.2,11.5,19.0,21.8,26.1,21.6,60.6,60.6,13.0,0.2,256.0,11.0,7.0,68.0,6.0,19.3,260314.0
02-22T17:00:00,59.4,55.0,64.8,47.4,37.9,55.0,1016.2,1011.0,1020.7,0.5,6.1,10.2,23.4,22.4,25.3,18.7,59.4,59.3,12.1,0.0,258.0,10.3,7.0,70.0,6.0,16.7,284886.0
02-22T18:00:00,58.0,54.0,63.0,47.7,37.9,55.0,1016.4,1011.3,1021.1,0.3,7.4,9.8,21.8,27.9,20.5,20.0,58.0,57.9,10.7,1.1,258.0,8.5,7.0,62.6,6.0,21.3,303623.0
02-22T19:00:00,57.5,53.1,62.1,47.7,37.9,55.0,1016.7,1011.7,1021.3,0.2,7.7,17.6,24.5,19.9,19.1,18.9,57.5,57.4,9.4,2.4,260.0,7.0,7.0,57.2,6.0,17.9,300975.0
02-22T20:00:00,57.3,53.1,62.1,47.4,37.0,55.0,1017.0,1011.9,1021.7,0.2,7.9,25.2,20.3,16.2,21.6,16.7,57.3,57.2,8.3,6.4,262.0,5.2,7.0,43.9,6.0,21.1,293706.0
02-22T21:00:00,56.8,53.1,62.1,47.1,37.0,55.0,1017.3,1012.2,1021.9,0.1,8.3,30.4,15.4,17.4,17.2,19.6,56.8,56.7,7.0,12.4,268.0,3.3,7.0,29.9,6.0,18.4,283120.0
02-22T22:00:00,56.5,52.0,61.0,46.9,35.1,55.0,1017.4,1012.6,1022.1,0.1,8.6,28.2,15.8,16.2,18.5,21.4,56.5,56.4,6.5,14.4,267.0,1.6,7.0,23.3,3.0,14.4,269587.0
02-22T23:00:00,56.3,51.1,61.0,46.5,34.0,55.0,1017.4,1012.6,1022.1,0.1,8.9,30.5,16.1,13.9,20.3,19.1,56.3,56.1,6.4,12.7,272.0,1.2,7.0,19.0,3.0,15.3,253980.0
