date,HLY_TEMP_NORMAL_LA,HLY_TEMP_10PCTL_LA,HLY_TEMP_90PCTL_LA,HLY_DEWP_NORMAL_LA,HLY_DEWP_10PCTL_LA,HLY_DEWP_90PCTL_LA,HLY_PRES_NORMAL_LA,HLY_PRES_10PCTL_LA,HLY_PRES_90PCTL_LA,HLY_CLDH_NORMAL_LA,HLY_HTDH_NORMAL_LA,HLY_CLOD_PCTCLR_LA,HLY_CLOD_PCTFEW_LA,HLY_CLOD_PCTSCT_LA,HLY_CLOD_PCTBKN_LA,HLY_CLOD_PCTOVC_LA,HLY_HIDX_NORMAL_LA,HLY_WCHL_NORMAL_LA,HLY_WIND_AVGSPD_LA,HLY_WIND_PCTCLM_LA,HLY_WIND_VCTDIR_LA,HLY_WIND_VCTSPD_LA,HLY_WIND_1STDIR_LA,HLY_WIND_1STPCT_LA,HLY_WIND_2NDDIR_LA,HLY_WIND_2NDPCT_LA,Megawatts_2019,Megawatts_2020,Megawatts_2021
07-16T06:00:00,66.1,63.0,70.0,61.0,57.9,64.9,1013.9,1011.5,1016.3,1.7,0.6,17.214814814814815,15.8,13.122222222222222,14.5375,31.224,66.4,66.1,4.1,20.4,209.0,1.0,7.0,18.0,6.0,14.8,25708.416666666668,24476.5,25653.75
07-16T07:00:00,67.7,64.0,71.1,61.1,57.0,64.9,1014.3,1011.9,1016.7,2.9,0.2,15.975308641975309,15.8,12.862962962962962,14.60625,31.8288,67.9,67.7,3.9,24.2,207.0,1.3,6.0,17.9,7.0,16.5,26983.58333333333,25444.33333333333,26495.166666666668
07-16T08:00:00,69.6,64.9,73.9,61.0,57.0,64.9,1014.5,1012.1,1016.8,4.7,0.1,7.4,19.8,23.4,21.4,28.0,69.8,69.6,4.8,15.3,225.0,2.5,7.0,26.9,6.0,22.1,28025.666666666668,25888.916666666668,27044.0
07-16T09:00:00,71.4,66.9,75.9,61.1,57.2,66.0,1014.5,1012.1,1017.0,6.5,0.0,11.8,23.9,23.9,19.5,20.8,71.6,71.4,6.6,6.4,247.0,5.3,7.0,51.4,6.0,23.2,28700.08333333333,26040.75,27381.58333333333
07-16T10:00:00,72.4,68.0,77.0,61.3,57.9,66.0,1014.6,1012.2,1017.1,7.4,0.0,12.5,29.2,24.8,18.1,15.3,72.6,72.4,8.6,2.5,252.0,8.0,7.0,61.6,6.0,29.2,29822.416666666668,26402.666666666668,27980.416666666668
07-16T11:00:00,73.1,69.1,77.0,61.2,57.9,64.9,1014.6,1012.1,1017.0,8.1,0.0,18.1,32.4,26.4,15.1,8.0,73.3,73.1,10.3,0.2,253.0,9.8,7.0,67.5,6.0,29.3,30748.58333333333,27188.33333333333,28823.75
07-16T12:00:00,73.4,70.0,78.1,61.1,57.2,64.9,1014.4,1011.9,1016.7,8.4,0.0,18.5,34.0,28.0,14.5,5.0,73.6,73.4,11.5,0.0,253.0,11.1,7.0,70.2,6.0,27.3,31947.416666666668,28275.33333333333,30034.416666666668
07-16T13:00:00,73.5,70.0,78.1,61.0,57.0,64.9,1014.0,1011.4,1016.3,8.5,0.0,18.2,31.7,33.7,12.8,3.7,73.7,73.5,12.6,0.0,255.0,12.3,7.0,75.5,6.0,23.8,33570.0,29784.416666666668,31623.58333333333
07-16T14:00:00,73.3,70.0,78.1,60.8,57.0,64.9,1013.6,1011.0,1016.0,8.3,0.0,18.1,33.8,34.5,10.9,2.7,73.4,73.3,13.4,0.0,257.0,13.1,7.0,82.3,6.0,16.6,34988.416666666664,31490.416666666668,33126.0
07-16T15:00:00,72.6,69.1,75.9,60.9,57.0,64.9,1013.2,1010.5,1015.5,7.6,0.0,13.7,35.5,37.4,11.5,2.0,72.8,72.6,13.6,0.4,256.0,13.4,7.0,79.3,6.0,20.0,36242.583333333336,33093.583333333336,34699.166666666664
07-16T16:00:00,71.7,68.0,75.2,60.9,57.0,64.9,1012.8,1010.2,1015.2,6.7,0.0,13.6,36.9,33.2,12.4,3.9,71.8,71.7,13.6,0.0,257.0,13.4,7.0,82.5,6.0,17.3,37307.583333333336,34499.166666666664,35769.0
07-16T17:00:00,70.4,66.9,73.9,60.9,57.0,64.9,1012.4,1009.8,1014.9,5.4,0.0,15.5,36.2,31.2,12.8,4.3,70.5,70.4,12.9,0.2,256.0,12.6,7.0,80.9,6.0,18.0,37893.66666666666,35670.166666666664,36585.583333333336
07-16T18:00:00,68.9,66.0,73.0,60.8,57.0,64.9,1012.4,1009.8,1014.8,3.9,0.0,14.7,35.0,27.3,15.5,7.5,69.1,68.9,11.8,0.0,254.0,11.5,7.0,74.2,6.0,24.4,37809.583333333336,36036.083333333336,36716.66666666666
07-16T19:00:00,67.4,64.0,71.1,60.8,57.0,64.9,1012.6,1009.9,1015.0,2.6,0.2,14.3,31.4,27.9,14.8,11.6,67.6,67.4,10.4,0.2,254.0,10.1,7.0,69.1,6.0,28.1,36796.16666666666,35160.0,35901.25
07-16T20:00:00,66.6,63.0,70.0,60.8,57.0,64.9,1012.9,1010.3,1015.3,2.0,0.4,19.8,28.4,20.4,17.8,13.6,66.8,66.6,9.0,0.0,252.0,8.5,7.0,61.4,6.0,34.2,35749.25,34236.75,35171.25
07-16T21:00:00,66.4,63.0,70.0,60.8,57.9,64.9,1013.5,1010.8,1015.8,1.9,0.5,26.1,24.8,16.0,16.8,16.3,66.6,66.4,7.6,2.7,250.0,7.0,7.0,54.2,6.0,36.7,34109.416666666664,32887.916666666664,34179.0
07-16T22:00:00,66.2,63.0,70.0,60.8,57.9,64.9,1013.6,1011.1,1015.9,1.8,0.6,26.0,21.5,13.9,18.5,20.1,66.4,66.2,6.5,3.4,245.0,5.7,7.0,45.4,6.0,38.6,31071.416666666668,30430.5,31766.666666666668
07-16T23:00:00,66.0,63.0,70.0,60.8,57.9,64.9,1013.7,1011.1,1016.0,1.7,0.7,25.6,24.4,15.8,16.6,17.6,66.2,66.0,5.6,8.4,243.0,4.4,7.0,38.2,6.0,32.2,28488.454545454544,27983.545454545456,29395.636363636364
07-17T00:00:00,65.8,62.1,70.0,60.8,57.9,64.4,1013.6,1011.1,1015.9,1.6,0.7,22.7,24.5,15.0,17.2,20.6,66.1,65.8,5.0,12.7,244.0,3.5,7.0,34.3,6.0,27.3,26403.153846153848,25932.58333333333,27423.384615384617
07-17T01:00:00,65.7,63.0,69.1,60.9,57.9,64.9,1013.4,1011.0,1015.6,1.5,0.7,23.6,20.6,14.6,13.2,28.0,66.0,65.7,4.6,15.3,247.0,2.9,7.0,32.3,6.0,22.9,24845.25,24556.166666666668,25816.75
07-17T02:00:00,65.5,62.1,69.1,60.9,57.9,64.9,1013.2,1010.8,1015.4,1.3,0.8,20.4,23.2,12.4,13.3,30.7,65.8,65.5,4.0,22.0,250.0,2.0,7.0,27.8,6.0,14.6,23807.416666666668,23465.83333333333,24693.666666666668
07-17T03:00:00,65.4,62.1,69.1,60.9,57.9,64.9,1013.1,1010.6,1015.3,1.3,0.9,19.2,19.2,14.4,10.8,36.4,65.7,65.4,3.7,24.4,255.0,1.5,7.0,27.4,6.0,10.0,23292.33333333333,22918.58333333333,23921.08333333333
07-17T04:00:00,65.4,62.1,69.1,60.9,57.0,64.9,1013.2,1010.7,1015.6,1.3,0.9,14.1,16.2,12.5,14.1,43.2,65.7,65.4,3.6,29.2,249.0,1.1,7.0,23.8,3.0,11.8,23411.58333333333,23002.166666666668,23581.166666666668
07-17T05:00:00,65.4,62.1,69.1,60.9,57.0,64.9,1013.5,1011.2,1015.8,1.3,0.9,17.9,16.2,13.1,12.45,31.779999999999998,65.7,65.4,3.7,26.2,229.0,0.9,7.0,22.3,3.0,14.3,24422.416666666668,23725.83333333333,23596.33333333333
07-17T06:00:00,66.2,63.0,70.0,61.1,57.9,64.9,1013.9,1011.5,1016.3,1.7,0.6,17.066666666666666,16.2,13.333333333333334,13.275,34.016000000000005,66.4,66.2,4.1,20.2,212.0,0.9,7.0,18.7,4.0,14.6,25595.08333333333,24421.666666666668,23536.5
07-17T07:00:00,67.7,64.0,72.0,61.2,57.0,64.9,1014.3,1011.8,1016.6,2.9,0.2,16.355555555555554,16.2,12.97777777777778,12.8625,35.2192,67.9,67.7,3.9,24.7,205.0,1.2,6.0,17.7,7.0,15.9,26787.08333333333,25280.25,23872.08333333333
07-17T08:00:00,69.7,64.9,73.9,61.1,57.2,64.9,1014.5,1012.1,1016.8,4.8,0.1,7.4,19.9,24.3,21.3,27.2,69.8,69.7,4.8,15.3,224.0,2.5,7.0,27.1,6.0,21.3,27427.25,26045.75,24318.0
07-17T09:00:00,71.5,66.9,77.0,61.2,57.9,66.0,1014.5,1012.1,1017.0,6.5,0.0,11.6,24.5,23.9,18.9,21.1,71.7,71.5,6.5,6.4,247.0,5.3,7.0,51.5,6.0,23.4,27833.08333333333,26256.0,24665.08333333333
07-17T10:00:00,72.5,68.0,77.0,61.3,57.9,66.0,1014.7,1012.2,1017.1,7.5,0.0,12.5,29.2,24.5,17.8,16.0,72.7,72.4,8.6,2.5,252.0,8.0,7.0,60.2,6.0,30.4,28575.666666666668,26672.25,25516.33333333333
07-17T11:00:00,73.2,69.1,78.1,61.3,57.9,64.9,1014.6,1012.1,1017.0,8.2,0.0,17.5,32.8,26.6,14.5,8.5,73.4,73.2,10.3,0.0,253.0,9.7,7.0,67.0,6.0,29.7,29493.0,27484.83333333333,26686.25
07-17T12:00:00,73.5,70.0,78.1,61.2,57.2,64.9,1014.3,1011.9,1016.7,8.5,0.0,18.0,36.2,26.9,13.5,5.5,73.7,73.5,11.5,0.0,253.0,11.1,7.0,69.5,6.0,28.1,30615.25,28731.33333333333,28199.25
07-17T13:00:00,73.6,70.0,78.1,61.0,57.0,64.9,1014.0,1011.4,1016.3,8.6,0.0,17.9,32.8,32.6,12.5,4.2,73.8,73.6,12.6,0.0,255.0,12.3,7.0,75.0,6.0,24.4,31965.0,30117.08333333333,29961.33333333333
07-17T14:00:00,73.3,69.1,78.1,60.9,57.0,64.9,1013.6,1011.0,1016.0,8.3,0.0,18.2,34.1,33.7,11.1,2.9,73.5,73.3,13.5,0.0,257.0,13.2,7.0,81.5,6.0,17.2,33438.666666666664,31702.75,31971.666666666668
07-17T15:00:00,72.7,69.1,77.0,61.0,57.0,64.9,1013.2,1010.5,1015.5,7.7,0.0,12.7,36.8,35.5,12.5,2.5,72.8,72.7,13.7,0.4,256.0,13.4,7.0,78.5,6.0,20.8,34871.75,33342.75,33707.666666666664
07-17T16:00:00,71.8,68.0,75.9,61.0,57.0,64.9,1012.8,1010.2,1015.2,6.8,0.0,13.4,37.6,32.5,12.4,4.1,71.9,71.8,13.6,0.0,257.0,13.3,7.0,81.9,6.0,17.8,36095.0,34661.0,35137.333333333336
07-17T17:00:00,70.4,66.9,73.9,60.9,57.0,64.9,1012.4,1009.8,1014.9,5.5,0.0,15.5,37.0,30.0,12.3,5.1,70.6,70.4,12.9,0.2,256.0,12.6,7.0,79.3,6.0,19.5,36842.5,35832.916666666664,36214.583333333336
07-17T18:00:00,69.0,66.0,73.0,60.8,57.0,64.9,1012.4,1009.8,1014.8,4.0,0.0,14.6,35.9,27.2,14.6,7.8,69.1,69.0,11.9,0.0,255.0,11.5,7.0,75.4,6.0,22.8,37022.16666666666,36193.91666666666,36479.583333333336
07-17T19:00:00,67.5,64.0,71.1,60.9,57.0,64.9,1012.6,1010.0,1015.0,2.7,0.2,14.3,31.4,27.7,15.6,11.1,67.7,67.5,10.4,0.2,254.0,10.0,7.0,70.4,6.0,27.1,36232.16666666666,35285.833333333336,35725.166666666664
07-17T20:00:00,66.7,63.0,70.0,60.8,57.0,64.9,1012.9,1010.4,1015.3,2.1,0.4,20.6,29.1,20.1,16.8,13.3,66.9,66.7,9.0,0.0,252.0,8.5,7.0,60.6,6.0,35.0,35386.583333333336,34161.583333333336,34822.25
07-17T21:00:00,66.4,63.0,70.0,60.9,57.9,64.9,1013.5,1011.0,1015.8,1.9,0.5,26.2,24.9,17.0,15.7,16.2,66.7,66.4,7.6,2.7,250.0,7.0,7.0,53.7,6.0,37.2,33926.833333333336,32829.75,33616.916666666664
07-17T22:00:00,66.3,63.0,70.0,60.9,57.9,64.9,1013.6,1011.1,1015.9,1.8,0.6,26.7,21.9,13.2,18.0,20.1,66.5,66.3,6.5,3.8,245.0,5.7,7.0,45.3,6.0,37.7,31092.08333333333,30519.08333333333,31508.83333333333
07-17T23:00:00,66.1,63.0,70.0,60.9,57.9,64.9,1013.7,1011.2,1016.0,1.7,0.7,27.0,24.4,15.1,15.6,17.9,66.3,66.1,5.6,9.1,243.0,4.3,7.0,37.1,6.0,32.1,28402.36363636364,28145.727272727272,29317.18181818182
07-18T00:00:00,65.9,63.0,70.0,60.9,57.9,64.0,1013.6,1011.1,1015.9,1.6,0.7,24.1,25.2,14.3,17.0,19.4,66.2,65.9,5.0,12.9,245.0,3.4,7.0,34.7,6.0,25.0,26326.07692307692,26246.23076923077,27545.07692307692
07-18T01:00:00,65.8,63.0,69.1,61.0,57.9,64.9,1013.4,1011.1,1015.6,1.5,0.7,25.1,20.4,14.3,13.2,27.0,66.1,65.8,4.6,16.2,247.0,2.8,7.0,31.8,6.0,21.4,24725.58333333333,24679.666666666668,25952.83333333333
07-18T02:00:00,65.6,62.6,69.1,61.0,57.9,64.9,1013.2,1010.8,1015.4,1.4,0.8,21.6,22.4,12.7,13.9,29.4,65.9,65.6,4.0,21.3,254.0,1.9,7.0,27.7,6.0,14.1,23681.33333333333,23530.58333333333,24772.5
07-18T03:00:00,65.5,62.1,69.1,61.0,57.9,64.9,1013.1,1010.7,1015.3,1.3,0.8,19.9,19.1,14.4,11.6,34.9,65.8,65.5,3.8,23.6,256.0,1.5,7.0,28.6,6.0,9.8,23144.166666666668,22784.5,23999.0
07-18T04:00:00,65.5,62.1,69.1,60.9,57.2,64.9,1013.2,1010.7,1015.6,1.3,0.8,14.3,16.6,12.2,14.3,42.5,65.7,65.5,3.6,29.0,251.0,1.1,7.0,24.6,3.0,10.9,23302.08333333333,22502.33333333333,23596.25
07-18T05:00:00,65.5,62.1,69.1,60.9,57.2,64.9,1013.6,1011.2,1015.8,1.3,0.8,18.6,16.6,13.1,12.95,30.64,65.7,65.5,3.7,26.9,226.0,0.8,7.0,21.8,3.0,14.0,24344.0,22577.416666666668,23500.666666666668
07-18T06:00:00,66.2,63.0,70.0,61.2,57.9,64.9,1013.9,1011.5,1016.3,1.8,0.5,17.599999999999998,16.6,13.233333333333334,13.625,32.888,66.5,66.2,4.1,21.1,215.0,0.9,7.0,18.8,6.0,14.8,25603.5,22464.0,23144.08333333333
07-18T07:00:00,67.7,64.0,72.0,61.2,57.0,64.9,1014.3,1011.8,1016.7,3.0,0.2,16.833333333333332,16.6,12.844444444444443,13.2875,34.0656,68.0,67.7,3.9,24.2,204.0,1.2,6.0,17.4,7.0,16.6,26783.166666666668,22646.5,23242.83333333333
07-18T08:00:00,69.7,64.9,73.9,61.2,57.2,64.9,1014.5,1012.1,1016.8,4.8,0.1,7.7,20.8,23.0,20.5,27.9,69.9,69.7,4.8,16.2,222.0,2.4,7.0,26.9,6.0,20.5,27565.166666666668,23055.25,23652.58333333333
07-18T09:00:00,71.5,66.9,77.0,61.3,57.9,66.0,1014.5,1012.1,1016.9,6.5,0.0,11.4,24.9,23.6,19.1,21.0,71.7,71.5,6.5,6.7,246.0,5.2,7.0,50.1,6.0,23.4,28075.75,23415.5,24367.416666666668
07-18T10:00:00,72.5,68.0,78.1,61.4,57.9,66.0,1014.7,1012.2,1017.0,7.5,0.0,13.2,28.8,24.1,17.6,16.2,72.7,72.5,8.6,2.0,251.0,7.9,7.0,59.9,6.0,30.1,28760.25,24037.5,25426.75
07-18T11:00:00,73.2,69.1,78.1,61.4,57.9,64.9,1014.6,1012.1,1016.9,8.2,0.0,17.9,33.2,25.4,14.1,9.3,73.4,73.2,10.3,0.0,253.0,9.7,7.0,66.6,6.0,30.0,29647.416666666668,25125.08333333333,26897.5
07-18T12:00:00,73.5,70.0,78.1,61.3,57.2,64.9,1014.3,1011.9,1016.6,8.5,0.0,18.0,36.5,27.0,12.8,5.8,73.7,73.5,11.4,0.0,254.0,11.1,7.0,70.2,6.0,27.3,30689.166666666668,26524.416666666668,28953.33333333333
07-18T13:00:00,73.7,70.0,78.1,61.1,57.0,66.0,1014.0,1011.5,1016.3,8.7,0.0,18.2,33.3,33.3,11.1,4.2,73.9,73.7,12.6,0.0,255.0,12.3,7.0,75.0,6.0,24.4,32055.75,28164.58333333333,31134.0
07-18T14:00:00,73.4,69.8,78.1,61.0,57.0,64.9,1013.6,1011.0,1016.0,8.4,0.0,18.2,34.0,34.2,10.4,3.2,73.6,73.4,13.5,0.0,257.0,13.2,7.0,80.7,6.0,18.2,33406.666666666664,30082.83333333333,33088.166666666664
07-18T15:00:00,72.8,69.1,77.0,61.0,57.0,64.9,1013.1,1010.5,1015.5,7.7,0.0,13.2,36.5,35.8,12.0,2.5,72.9,72.8,13.7,0.4,256.0,13.4,7.0,78.0,6.0,21.3,34680.5,32069.25,34870.166666666664
07-18T16:00:00,71.8,68.0,75.9,61.0,57.0,64.9,1012.8,1010.2,1015.1,6.8,0.0,13.6,37.7,32.0,12.4,4.4,72.0,71.8,13.6,0.0,257.0,13.4,7.0,82.2,6.0,17.5,35738.5,33976.333333333336,36212.66666666666
07-18T17:00:00,70.5,66.9,75.0,61.0,57.0,64.9,1012.4,1009.9,1014.8,5.5,0.0,16.0,36.7,30.3,11.7,5.3,70.7,70.5,12.9,0.2,255.0,12.6,7.0,78.8,6.0,20.0,36370.833333333336,35583.916666666664,37291.0
07-18T18:00:00,69.0,66.0,73.0,60.9,57.0,64.9,1012.4,1009.8,1014.8,4.1,0.0,14.6,35.6,28.3,13.9,7.6,69.2,69.0,11.9,0.0,255.0,11.5,7.0,75.2,6.0,23.1,36370.0,36317.083333333336,37588.66666666666
07-18T19:00:00,67.5,64.0,71.1,60.9,57.0,64.9,1012.6,1010.0,1014.9,2.7,0.2,15.3,30.9,27.7,14.6,11.4,67.7,67.5,10.3,0.2,254.0,10.0,7.0,70.1,6.0,27.4,35562.916666666664,35373.416666666664,36829.583333333336
07-18T20:00:00,66.8,63.0,71.1,60.9,57.2,64.9,1012.9,1010.3,1015.3,2.2,0.4,22.7,28.5,19.4,15.6,13.9,67.0,66.8,8.9,0.0,252.0,8.5,7.0,60.1,6.0,35.8,34516.916666666664,34107.0,35789.5
07-18T21:00:00,66.5,63.0,70.0,60.9,57.9,64.9,1013.5,1011.0,1015.8,2.0,0.5,27.2,24.7,18.0,14.0,16.2,66.7,66.5,7.6,2.7,250.0,7.0,7.0,53.9,6.0,36.9,32779.666666666664,32546.166666666668,34525.0
07-18T22:00:00,66.3,63.0,70.0,60.9,57.9,64.9,1013.6,1011.1,1016.0,1.9,0.6,27.0,21.5,13.3,18.3,19.9,66.6,66.3,6.6,3.6,245.0,5.7,7.0,44.6,6.0,38.6,30229.58333333333,30165.08333333333,32190.666666666668
07-18T23:00:00,66.1,63.0,70.0,60.9,57.9,64.9,1013.7,1011.2,1016.1,1.8,0.7,28.1,24.2,15.4,15.1,17.2,66.4,66.1,5.6,8.7,243.0,4.3,7.0,37.1,6.0,31.6,27696.727272727272,27855.90909090909,29709.18181818182
07-19T00:00:00,66.0,62.6,70.0,60.9,57.9,64.0,1013.6,1011.1,1016.0,1.7,0.7,25.2,24.1,15.1,16.7,18.8,66.3,66.0,5.0,12.7,246.0,3.5,7.0,35.4,6.0,24.4,25815.76923076923,25981.92307692308,27669.153846153848
07-19T01:00:00,65.9,62.6,69.1,61.0,57.9,64.9,1013.4,1011.0,1015.7,1.6,0.7,25.6,20.7,14.3,13.2,26.2,66.1,65.9,4.6,16.0,248.0,2.7,7.0,32.3,6.0,19.5,24324.916666666668,24433.916666666668,26040.75
07-19T02:00:00,65.7,62.1,69.1,61.0,57.9,64.9,1013.2,1010.7,1015.5,1.4,0.8,22.3,22.9,12.7,13.5,28.7,65.9,65.7,4.0,21.8,256.0,2.0,7.0,28.3,6.0,13.3,23427.58333333333,23156.75,25000.83333333333
07-19T03:00:00,65.6,62.1,69.1,61.0,57.9,64.9,1013.1,1010.6,1015.4,1.4,0.8,24.366666666666664,22.9,14.033333333333331,13.35,22.16,65.8,65.6,3.7,24.4,258.0,1.5,7.0,29.7,8.0,8.9,22873.75,22376.5,24523.666666666668
07-19T04:00:00,65.5,62.1,69.1,61.0,57.9,64.9,1013.2,1010.7,1015.6,1.4,0.8,14.9,17.4,11.2,14.0,42.4,65.8,65.5,3.6,29.7,255.0,1.2,7.0,25.1,3.0,10.8,22933.58333333333,21979.916666666668,24566.08333333333
07-19T05:00:00,65.5,62.1,69.1,61.0,57.2,64.9,1013.6,1011.1,1015.8,1.3,0.8,20.522222222222226,17.4,12.644444444444444,13.675,27.652,65.8,65.5,3.7,27.6,235.0,0.9,7.0,22.9,3.0,13.5,23965.5,21894.5,25450.666666666668
07-19T06:00:00,66.3,63.0,70.0,61.2,57.9,64.9,1013.9,1011.4,1016.3,1.8,0.5,19.92962962962963,17.4,12.625925925925925,13.8375,29.4224,66.5,66.3,4.0,22.2,221.0,1.0,7.0,20.6,6.0,14.5,25223.58333333333,21472.5,26517.08333333333
07-19T07:00:00,67.8,64.0,72.0,61.3,57.9,64.9,1014.3,1011.8,1016.7,3.0,0.2,18.450617283950617,17.4,12.156790123456789,13.75625,30.06688,68.0,67.8,3.9,24.7,209.0,1.1,7.0,17.5,6.0,16.4,26321.25,21413.75,27972.916666666668
07-19T08:00:00,69.7,64.9,75.0,61.2,57.9,64.9,1014.5,1012.1,1016.8,4.8,0.1,7.5,21.5,22.4,20.4,28.2,69.9,69.7,4.8,16.0,224.0,2.4,7.0,28.0,6.0,20.6,26992.08333333333,21593.0,29128.33333333333
07-19T09:00:00,71.5,66.9,77.0,61.3,57.9,66.0,1014.5,1012.0,1016.8,6.5,0.0,11.7,25.6,23.2,18.1,21.3,71.7,71.5,6.5,6.4,247.0,5.3,7.0,51.7,6.0,22.8,27316.916666666668,21927.08333333333,30126.666666666668
07-19T10:00:00,72.5,68.0,78.1,61.5,57.9,66.0,1014.7,1012.2,1017.0,7.5,0.0,13.7,28.0,25.0,16.2,17.1,72.8,72.5,8.6,1.6,252.0,7.9,7.0,62.2,6.0,28.8,27813.416666666668,22662.666666666668,31416.916666666668
07-19T11:00:00,73.2,69.1,78.1,61.5,57.9,64.9,1014.6,1012.1,1016.9,8.2,0.0,17.9,33.0,25.7,13.9,9.6,73.4,73.2,10.3,0.0,253.0,9.7,7.0,66.9,6.0,30.1,28184.0,23792.33333333333,32962.333333333336
07-19T12:00:00,73.6,69.8,78.1,61.3,57.2,64.9,1014.3,1011.9,1016.6,8.6,0.0,18.3,35.7,27.4,13.1,5.5,73.8,73.6,11.5,0.0,254.0,11.1,7.0,70.9,6.0,26.8,28706.75,25218.666666666668,34713.0
07-19T13:00:00,73.7,70.0,78.1,61.2,57.0,64.9,1014.0,1011.5,1016.3,8.7,0.0,18.4,33.7,32.5,11.2,4.2,73.9,73.7,12.7,0.0,255.0,12.4,7.0,74.0,6.0,25.4,29726.166666666668,26816.916666666668,36832.5
07-19T14:00:00,73.4,69.1,78.1,61.1,57.0,64.9,1013.6,1011.0,1016.0,8.4,0.0,17.6,34.9,34.1,10.2,3.2,73.6,73.4,13.5,0.0,257.0,13.2,7.0,79.2,6.0,19.7,30927.416666666668,28474.0,38818.91666666666
07-19T15:00:00,72.8,69.1,77.0,61.1,57.9,64.9,1013.1,1010.5,1015.5,7.8,0.0,12.7,37.0,34.8,13.0,2.5,73.0,72.8,13.7,0.4,255.0,13.4,7.0,76.8,6.0,22.5,32220.75,30295.166666666668,40390.66666666666
07-19T16:00:00,71.8,68.0,75.9,61.1,57.9,64.9,1012.7,1010.2,1015.1,6.8,0.0,13.1,37.4,31.9,13.3,4.4,72.0,71.8,13.6,0.0,257.0,13.4,7.0,81.9,6.0,17.8,33265.0,32015.33333333333,41216.333333333336
07-19T17:00:00,70.5,66.9,75.0,61.1,57.0,64.9,1012.4,1009.9,1014.9,5.5,0.0,16.3,35.1,30.2,12.4,5.9,70.7,70.5,12.9,0.2,256.0,12.6,7.0,79.3,6.0,19.5,34089.083333333336,33563.5,41823.75
07-19T18:00:00,69.0,64.9,73.0,61.0,57.0,64.9,1012.4,1009.8,1014.8,4.1,0.1,14.5,35.0,27.9,14.5,8.1,69.2,69.0,11.8,0.0,255.0,11.5,7.0,75.0,6.0,23.3,34058.083333333336,34309.416666666664,41591.66666666666
07-19T19:00:00,67.5,64.0,71.1,60.9,57.0,64.9,1012.6,1010.0,1015.0,2.8,0.2,15.3,31.0,26.4,15.5,11.8,67.7,67.5,10.3,0.2,254.0,9.9,7.0,69.9,6.0,27.4,33387.166666666664,33554.166666666664,40192.75
07-19T20:00:00,66.8,63.0,71.1,60.9,57.9,64.9,1012.9,1010.4,1015.3,2.2,0.4,22.9,26.9,19.8,16.3,14.1,67.0,66.8,8.9,0.0,252.0,8.4,7.0,60.4,6.0,35.5,32756.666666666668,32734.666666666668,38692.91666666666
07-19T21:00:00,66.5,63.0,70.0,60.9,57.9,64.9,1013.5,1011.0,1015.8,2.0,0.5,26.9,24.4,17.0,15.0,16.7,66.8,66.5,7.5,2.7,250.0,7.0,7.0,54.8,6.0,36.0,31630.08333333333,31431.5,36822.41666666666
07-19T22:00:00,66.4,63.0,70.0,60.9,57.9,64.9,1013.6,1011.1,1016.0,2.0,0.6,27.0,20.4,12.4,20.1,20.1,66.6,66.4,6.6,3.4,245.0,5.7,7.0,44.6,6.0,37.9,29372.25,28959.83333333333,33935.916666666664
07-19T23:00:00,66.2,63.0,70.0,61.0,57.9,64.9,1013.7,1011.2,1016.1,1.8,0.7,28.0,23.3,14.9,16.0,17.8,66.4,66.2,5.6,8.9,244.0,4.2,7.0,38.6,6.0,30.0,27091.727272727272,26574.090909090908,31093.636363636364
07-20T00:00:00,66.0,62.1,70.0,60.9,57.9,64.0,1013.6,1011.2,1016.0,1.7,0.7,24.4,24.1,14.9,16.4,20.2,66.3,66.0,5.0,12.7,247.0,3.5,7.0,35.7,6.0,23.7,25172.30769230769,24883.846153846152,29022.46153846154
07-20T01:00:00,65.9,62.1,70.0,61.0,57.9,64.9,1013.4,1011.1,1015.7,1.6,0.7,24.5,20.6,14.6,13.5,26.9,66.2,65.9,4.6,16.2,249.0,2.8,7.0,32.5,6.0,20.1,23724.416666666668,23517.58333333333,27184.25
07-20T02:00:00,65.7,62.1,69.1,61.1,57.9,64.9,1013.2,1010.8,1015.6,1.5,0.7,21.9,22.5,12.6,13.2,29.9,66.0,65.7,4.1,21.1,255.0,2.0,7.0,29.2,6.0,13.9,22668.916666666668,22613.83333333333,25975.08333333333
07-20T03:00:00,65.6,62.1,69.1,61.1,57.9,64.9,1013.1,1010.7,1015.4,1.4,0.8,20.3,19.7,13.6,10.6,35.8,65.9,65.6,3.8,23.8,258.0,1.6,7.0,29.4,6.0,9.7,22054.166666666668,22136.08333333333,25253.33333333333
07-20T04:00:00,65.6,62.1,69.1,61.0,57.9,64.9,1013.2,1010.7,1015.6,1.4,0.8,14.7,16.8,11.0,13.6,43.9,65.8,65.6,3.8,26.6,254.0,1.4,7.0,27.1,8.0,11.1,21922.666666666668,22249.25,25209.5
07-20T05:00:00,65.5,62.1,69.1,61.0,57.9,64.9,1013.5,1011.2,1015.8,1.4,0.8,18.96666666666667,16.8,12.4,12.1,31.34,65.8,65.5,3.8,26.7,233.0,1.0,7.0,24.1,3.0,13.6,22318.58333333333,23130.5,25983.83333333333
